Surface ID;Building ID;Surface Type;Surface Construction Type;Window Ratio;Wall area (without window);Window area;Wall U-Value (without window);Window Construction Type;Window U-Value;Building Parent ID
UUID_287c789f-083d-4650-b13c-bf136939a91d;DEBW_52210005JLB;WALL;199;0,14;5,86;0,95;0,83;;2,57;DEBW_52210005JLB
UUID_766549ff-a60a-4e37-a5c3-8189c904e420;DEBW_52210005JLB;WALL;199;0,14;2,15;0,35;0,83;;2,57;DEBW_52210005JLB
UUID_f4712ffc-8af5-4430-9158-61815cfde9ee;DEBW_52210005JLB;WALL;199;0,14;6,85;1,12;0,83;;2,57;DEBW_52210005JLB
UUID_5ac2b022-89bb-43fb-80dd-b9390d7135d9;DEBW_52210005JLB;WALL;199;0,14;0,39;0,06;0,83;;2,57;DEBW_52210005JLB
UUID_dfaf179f-b86d-4fdb-9751-eb9a79dff519;DEBW_52210005JLB;WALL;199;0,14;7,04;1,15;0,83;;2,57;DEBW_52210005JLB
UUID_4880a337-4c03-4f44-bdfd-6898921b3691;DEBW_52210005JLB;WALL;199;0,14;0,43;0,07;0,83;;2,57;DEBW_52210005JLB
UUID_9f105f8f-4947-4073-8b09-62e1465944f2;DEBW_52210005JLB;WALL;199;0,14;6,44;1,05;0,83;;2,57;DEBW_52210005JLB
UUID_d27d7c91-d2de-40eb-9a43-225d6894685a;DEBW_52210005JLB;WALL;199;0,14;0,71;0,12;0,83;;2,57;DEBW_52210005JLB
UUID_0e5d7713-a1c4-496c-a405-f7eacd2a7f57;DEBW_52210005JLB;WALL;199;0,14;0,19;0,03;0,83;;2,57;DEBW_52210005JLB
UUID_4441d3c4-95c5-4c22-b1d4-19bdb5a34014;DEBW_52210005JLB;WALL;199;0,14;2,96;0,48;0,83;;2,57;DEBW_52210005JLB
UUID_f162c186-18ac-4bd5-8922-dfeffa46a5f9;DEBW_52210005JLB;WALL;199;0,14;5,62;0,91;0,83;;2,57;DEBW_52210005JLB
UUID_e25eed42-481b-488b-aaf9-dc68ab89733d;DEBW_52210005JLB;WALL;199;0,14;2,47;0,40;0,83;;2,57;DEBW_52210005JLB
UUID_32cf5016-08e4-48cb-b695-8d89a6568760;DEBW_52210005JLB;WALL;199;0,14;1,39;0,23;0,83;;2,57;DEBW_52210005JLB
UUID_ef08523b-3f34-49e7-89bb-e1adac520512;DEBW_52210005JLB;WALL;199;0,14;0,86;0,14;0,83;;2,57;DEBW_52210005JLB
UUID_f6da7aaa-b90a-4ff7-9261-9486e1e591c0;DEBW_52210005JLB;WALL;199;0,14;1,88;0,31;0,83;;2,57;DEBW_52210005JLB
UUID_bc40d1bd-978f-4cb3-a737-47f21116bc49;DEBW_52210005JLB;WALL;199;0,14;6,91;1,13;0,83;;2,57;DEBW_52210005JLB
UUID_18b9dca2-7eeb-4976-a9b7-8ba725a7019c;DEBW_52210005JLB;WALL;199;0,14;2,11;0,34;0,83;;2,57;DEBW_52210005JLB
UUID_de2fd619-6a46-432f-bbb9-a2f9b4aa639b;DEBW_52210005JLB;WALL;199;0,14;0,80;0,13;0,83;;2,57;DEBW_52210005JLB
UUID_fb0dca2f-a74d-493e-b64b-81b1249cb1e3;DEBW_52210005JLB;WALL;199;0,14;7,16;1,17;0,83;;2,57;DEBW_52210005JLB
UUID_480f5446-b25e-4f76-9e3c-c85ca6c479b5;DEBW_52210004d1D;WALL;199;0,18;50,91;11,18;0,83;;2,57;DEBW_52210004d1D
UUID_258fe073-ed37-4bc8-bca7-e89790e0227f;DEBW_52210004d1D;WALL;199;0,18;67,21;14,75;0,83;;2,57;DEBW_52210004d1D
UUID_3fcc8e0e-1350-4cfb-b60f-91ec59c47b22;DEBW_52210004d1D;WALL;199;0,18;2,05;0,45;0,83;;2,57;DEBW_52210004d1D
UUID_924aa0fc-9b40-4f39-8fd7-d20d138c9dcb;DEBW_52210004d1D;ROOF;226;0,10;104,91;11,66;0,43;;2,57;DEBW_52210004d1D
UUID_659c49a6-8d49-4611-bc60-a86dbd0cbfff;DEBW_52210004d1D;GROUND;150;0,00;229,94;0,00;0,62;;;DEBW_52210004d1D
UUID_70a96926-771e-4249-b541-972298f44f02;DEBW_52210004d1D;WALL;199;0,18;161,14;35,37;0,83;;2,57;DEBW_52210004d1D
UUID_207c5c4e-cb00-4b58-8cc4-2ba39edafbca;DEBW_52210004d1D;WALL;199;0,18;132,56;29,10;0,83;;2,57;DEBW_52210004d1D
UUID_d3e73fab-3917-4d17-ae5d-5bd3d044a2b5;DEBW_52210004d1D;WALL;199;0,18;24,03;5,27;0,83;;2,57;DEBW_52210004d1D
UUID_989d8e5f-2cb4-42c7-b509-7aef5e988a6b;DEBW_52210004d1D;WALL;199;0,18;65,26;14,32;0,83;;2,57;DEBW_52210004d1D
UUID_db8a587e-bb13-418c-915f-04aac99b0fc6;DEBW_52210004d1D;WALL;199;0,18;51,69;11,35;0,83;;2,57;DEBW_52210004d1D
UUID_8c7c01eb-e29d-41af-bcce-b4ea7056bcc9;DEBW_52210004d1D;ROOF;226;0,10;130,41;14,49;0,43;;2,57;DEBW_52210004d1D
UUID_a9cf0018-e25b-4670-b1be-62ff15740c17;DEBW_52210004I7k;WALL;199;0,27;5,16;1,91;0,83;;2,57;DEBW_52210004I7k
UUID_4b494d89-a87c-4805-80aa-58f8e469360b;DEBW_52210004I7k;WALL;199;0,27;5,19;1,92;0,83;;2,57;DEBW_52210004I7k
UUID_598a08e1-e60e-4a4c-87a9-4215ecf0a60d;DEBW_52210004I7k;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004I7k
UUID_e1dc0dbc-8eac-40a5-b5cc-a328d3b8f398;DEBW_52210004I7k;ROOF;226;0,10;2,34;0,26;0,43;;2,57;DEBW_52210004I7k
UUID_57e9e204-2038-4b78-bcf9-d549794eefb2;DEBW_52210004I7k;GROUND;150;0,00;2,59;0,00;0,62;;;DEBW_52210004I7k
UUID_6557510b-07c2-4d80-a572-c47616a4a6ab;DEBW_52210004I7k;WALL;199;0,27;15,15;5,60;0,83;;2,57;DEBW_52210004I7k
UUID_55094761-859d-4e9e-bdb2-f810b37ac400;DEBW_52210004z8O;WALL;199;0,14;11,25;1,83;0,83;;2,57;DEBW_52210004z8O
UUID_217ed6f5-d60d-4493-a64d-1fd1c4cce14a;DEBW_52210004z8O;ROOF;94;0,00;42,19;0,00;0,43;;2,57;DEBW_52210004z8O
UUID_5feaedcf-2a2c-4183-8ea9-06d26cf03807;DEBW_52210004z8O;WALL;199;0,14;11,25;1,83;0,83;;2,57;DEBW_52210004z8O
UUID_7a4b6398-2b19-4f41-a951-18e2d997610e;DEBW_52210004z8O;WALL;199;0,14;14,32;2,33;0,83;;2,57;DEBW_52210004z8O
UUID_30fa7dee-f9fb-47a3-99ad-5087a8c78e94;DEBW_52210004z8O;WALL;199;0,14;19,75;3,21;0,83;;2,57;DEBW_52210004z8O
UUID_436ec95a-5e3e-4617-b1ca-13287c76bd20;DEBW_52210004z8O;GROUND;150;0,00;42,19;0,00;0,62;;;DEBW_52210004z8O
UUID_ced6f603-f1cd-423c-92e0-d40e23f9f21e;DEBW_52210004za1;WALL;199;0,27;5,91;2,19;0,83;;2,57;DEBW_52210004za1
UUID_5a71db29-b9b0-4377-9ee2-ab9049d7f842;DEBW_52210004za1;ROOF;100;0,00;16,56;0,00;0,40;;2,57;DEBW_52210004za1
UUID_0901a798-ae7d-4bde-ba3a-66c074ec0b3d;DEBW_52210004za1;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004za1
UUID_7df1c0f3-69e2-4f2e-b5e1-ecf3146dfb63;DEBW_52210004za1;GROUND;150;0,00;16,56;0,00;0,62;;;DEBW_52210004za1
UUID_4da6e044-8289-4d7a-a8c4-096f3a03fd43;DEBW_52210004za1;WALL;199;0,27;5,89;2,18;0,83;;2,57;DEBW_52210004za1
UUID_801c0279-6b27-4f0d-8bb4-09b2d6fd2a7f;DEBW_52210004za1;WALL;199;0,27;0,77;0,29;0,83;;2,57;DEBW_52210004za1
UUID_7a8519b4-60d6-4df9-98a9-3fadcd88a96e;DEBW_52210004za1;WALL;199;0,27;10,81;4,00;0,83;;2,57;DEBW_52210004za1
UUID_4b80df23-cf6e-44e6-9c06-b6c86727e0d0;DEBW_52210005doZ;WALL;199;0,18;68,07;14,94;0,83;;2,57;DEBW_52210005doZ
UUID_be9d1cae-1a70-4df5-b237-24b43142ad46;DEBW_52210005doZ;ROOF;226;0,10;16,40;1,82;0,43;;2,57;DEBW_52210005doZ
UUID_85784f5a-d0e5-4fc0-bfde-00a2a8ffc191;DEBW_52210005doZ;WALL;199;0,18;11,16;2,45;0,83;;2,57;DEBW_52210005doZ
UUID_1f002b4f-90cc-4763-91fb-be7f9c6327c5;DEBW_52210005doZ;ROOF;226;0,10;52,94;5,88;0,43;;2,57;DEBW_52210005doZ
UUID_cf91187d-c068-451a-a39f-bb24f07df4be;DEBW_52210005doZ;WALL;199;0,18;0,17;0,04;0,83;;2,57;DEBW_52210005doZ
UUID_03b09c40-f245-427c-a3cc-9d2521f6219d;DEBW_52210005doZ;WALL;199;0,18;1,61;0,35;0,83;;2,57;DEBW_52210005doZ
UUID_7797104f-4be3-404e-b600-aa3745ce2712;DEBW_52210005doZ;WALL;199;0,18;63,51;13,94;0,83;;2,57;DEBW_52210005doZ
UUID_58ff3852-5143-4aac-9baf-d7b8592aca98;DEBW_52210005doZ;ROOF;226;0,10;51,69;5,74;0,43;;2,57;DEBW_52210005doZ
UUID_d5325c58-414d-40ea-8fc3-15cc23622673;DEBW_52210005doZ;WALL;199;0,18;0,27;0,06;0,83;;2,57;DEBW_52210005doZ
UUID_0cead2c0-0f2c-435a-83f8-74225ebc7c2f;DEBW_52210005doZ;WALL;199;0,18;0,27;0,06;0,83;;2,57;DEBW_52210005doZ
UUID_970a1c6f-d3fa-49e9-88e2-573debb36a73;DEBW_52210005doZ;WALL;199;0,18;23,12;5,08;0,83;;2,57;DEBW_52210005doZ
UUID_422453c7-6f6c-4df4-9f29-fcf455a7cdca;DEBW_52210005doZ;WALL;199;0,18;6,27;1,38;0,83;;2,57;DEBW_52210005doZ
UUID_ac28a79b-9c77-4149-8d70-2071a047ec93;DEBW_52210005doZ;GROUND;150;0,00;96,14;0,00;0,62;;;DEBW_52210005doZ
UUID_8f8b4a68-85e3-4ebb-9a27-aa293d05b099;DEBW_52210005doZ;WALL;199;0,18;1,80;0,40;0,83;;2,57;DEBW_52210005doZ
UUID_35b09f28-bcaa-43a8-a1ff-1fb72e5e223a;DEBW_52210005doZ;WALL;199;0,18;72,11;15,83;0,83;;2,57;DEBW_52210005doZ
UUID_ebc1cf8c-dd19-48c4-815d-3106e416c4ff;DEBW_52210005doZ;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210005doZ
UUID_b720a872-59a7-4b62-b4a2-f89f89635e4f;DEBW_52210005doZ;WALL;199;0,18;43,95;9,65;0,83;;2,57;DEBW_52210005doZ
UUID_88487e3d-7c68-475a-81c9-d1d4b29a8db9;DEBW_52210005JJw;WALL;199;0,14;0,64;0,10;0,83;;2,57;DEBW_52210005JJw
UUID_cf2c36ed-31d0-47bc-bc0e-ea6ea97c4bbf;DEBW_52210005JJw;WALL;199;0,14;0,35;0,06;0,83;;2,57;DEBW_52210005JJw
UUID_89ccb32f-dc54-4bfd-a07d-df09a4bb724c;DEBW_52210005JJw;WALL;199;0,14;0,83;0,13;0,83;;2,57;DEBW_52210005JJw
UUID_bd557f89-06d2-4d67-942e-463ab1ed6fa8;DEBW_52210005JJw;ROOF;226;0,10;3,80;0,42;0,43;;2,57;DEBW_52210005JJw
UUID_d5853817-9eed-4af0-a1d5-d5fd6e377a19;DEBW_52210005JJw;WALL;199;0,14;2,72;0,44;0,83;;2,57;DEBW_52210005JJw
UUID_a0a58245-7221-4fbc-9573-0ed814a062e9;DEBW_52210005JJw;WALL;199;0,14;9,60;1,56;0,83;;2,57;DEBW_52210005JJw
UUID_45ef4f69-a9a9-4e97-b3ee-98af15a9027d;DEBW_52210005JJw;WALL;199;0,14;0,28;0,05;0,83;;2,57;DEBW_52210005JJw
UUID_74f02efb-ff1d-4fcc-83bf-c12252f005ef;DEBW_52210005JJw;WALL;199;0,14;12,89;2,10;0,83;;2,57;DEBW_52210005JJw
UUID_41ec1518-2a6a-412d-b1be-5a442dc876be;DEBW_52210005JJw;ROOF;226;0,10;5,11;0,57;0,43;;2,57;DEBW_52210005JJw
UUID_eff53bd8-a255-4ea8-876a-4bb36eff5942;DEBW_52210005JJw;WALL;199;0,14;9,12;1,48;0,83;;2,57;DEBW_52210005JJw
UUID_8647818c-fa80-48a4-adbb-daa8a8e2da30;DEBW_52210005JJw;WALL;199;0,14;2,68;0,44;0,83;;2,57;DEBW_52210005JJw
UUID_298c92b7-d8d2-4c53-b49a-c2c00ebab409;DEBW_52210005JJw;ROOF;226;0,10;2,62;0,29;0,43;;2,57;DEBW_52210005JJw
UUID_b71da307-d07b-4d5b-840a-9e80cda277af;DEBW_52210005JJw;GROUND;150;0,00;15,38;0,00;0,62;;;DEBW_52210005JJw
UUID_edd94cc4-05bd-437a-98f0-7dabcb09b3f5;DEBW_52210005JJw;ROOF;226;0,10;5,21;0,58;0,43;;2,57;DEBW_52210005JJw
UUID_41b79add-c106-45f5-b652-59d358e88bec;DEBW_52210005JJw;WALL;199;0,14;0,38;0,06;0,83;;2,57;DEBW_52210005JJw
UUID_6860f7a1-69f9-42d0-b5b9-9cf73bda77f5;DEBW_52210004GG6;WALL;199;0,27;3,40;1,26;0,83;;2,57;DEBW_52210004GG6
UUID_3ad09937-fe4f-4a4e-8cfe-572f80242c09;DEBW_52210004GG6;ROOF;226;0,10;2,35;0,26;0,43;;2,57;DEBW_52210004GG6
UUID_5cffb4c0-d61e-4200-8d2e-f1692989029a;DEBW_52210004GG6;WALL;199;0,27;3,37;1,25;0,83;;2,57;DEBW_52210004GG6
UUID_14304eb5-84ea-4c85-b106-59040b972795;DEBW_52210004GG6;WALL;199;0,27;5,97;2,21;0,83;;2,57;DEBW_52210004GG6
UUID_47134610-0f0f-46cb-8724-ba2252699b92;DEBW_52210004GG6;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004GG6
UUID_b78a8826-2f07-4ac0-930b-83f7840157ff;DEBW_52210004GG6;GROUND;150;0,00;2,61;0,00;0,62;;;DEBW_52210004GG6
UUID_9b846cf1-8934-4dd0-85b5-c19354d9c6ac;DEBW_52210004zBB;WALL;199;0,27;8,36;3,09;0,83;;2,57;DEBW_52210004zBB
UUID_35aaaea2-1ed6-4a85-806c-05bf9eb704d2;DEBW_52210004zBB;GROUND;150;0,00;6,18;0,00;0,62;;;DEBW_52210004zBB
UUID_8b1f45f1-c0a2-46cc-b1bc-183a9fb93cdb;DEBW_52210004zBB;ROOF;226;0,10;5,57;0,62;0,43;;2,57;DEBW_52210004zBB
UUID_0955d1f2-ee84-44a1-beac-248dba629880;DEBW_52210004zBB;WALL;199;0,27;15,60;5,77;0,83;;2,57;DEBW_52210004zBB
UUID_64f7218a-49ab-44f9-845e-8135fc5143c2;DEBW_52210004zBB;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004zBB
UUID_a08d529e-4bf9-42a1-b032-5c517c0801d6;DEBW_52210004zBB;WALL;199;0,27;8,37;3,09;0,83;;2,57;DEBW_52210004zBB
UUID_f8358aad-df11-4dfa-9b07-61d6632f460b;DEBW_52210005dwJ;WALL;199;0,14;23,48;3,82;0,83;;2,57;DEBW_52210005dwJ
UUID_845f4483-a3ec-462b-9ea1-b3a34a59f7ad;DEBW_52210005dwJ;GROUND;150;0,00;43,13;0,00;0,62;;;DEBW_52210005dwJ
UUID_ef9435fb-6ce5-4680-a8dd-1f2bb40e2de2;DEBW_52210005dwJ;WALL;199;0,14;16,52;2,69;0,83;;2,57;DEBW_52210005dwJ
UUID_62e756be-f9a2-4e03-91b7-758e77d3de8f;DEBW_52210005dwJ;WALL;199;0,14;16,06;2,61;0,83;;2,57;DEBW_52210005dwJ
UUID_6a77fc95-3656-479c-bfc0-54c074485bf2;DEBW_52210005dwJ;WALL;199;0,14;15,48;2,52;0,83;;2,57;DEBW_52210005dwJ
UUID_b80a6557-9e46-4a52-86c3-c32ef4c3d582;DEBW_52210005dwJ;ROOF;226;0,10;39,82;4,42;0,43;;2,57;DEBW_52210005dwJ
UUID_78172b49-5821-40ea-8490-46586b78d702;DEBW_52210005JLS;WALL;199;0,14;3,66;0,60;0,83;;2,57;DEBW_52210005JLS
UUID_7551a421-43ce-4853-9258-9ab15100467c;DEBW_52210005JLS;WALL;199;0,14;3,62;0,59;0,83;;2,57;DEBW_52210005JLS
UUID_c6fb8385-090e-402d-96af-a097c8954a07;DEBW_52210005JLS;GROUND;150;0,00;7,54;0,00;0,62;;;DEBW_52210005JLS
UUID_2eda74f7-9d3d-47d5-b93c-97e55386326a;DEBW_52210005JLS;WALL;199;0,14;5,52;0,90;0,83;;2,57;DEBW_52210005JLS
UUID_fb86c172-0c94-467a-bce0-7564a62f367c;DEBW_52210005JLS;ROOF;226;0,10;3,51;0,39;0,43;;2,57;DEBW_52210005JLS
UUID_2f8c7d19-e6eb-4bb9-ba04-0bd94ec50392;DEBW_52210005JLS;WALL;199;0,14;3,76;0,61;0,83;;2,57;DEBW_52210005JLS
UUID_e6dc179b-b26b-48af-82df-c5397aaee139;DEBW_52210005JLS;WALL;199;0,14;5,79;0,94;0,83;;2,57;DEBW_52210005JLS
UUID_1c0378fc-a22a-41ab-8994-c566edba6126;DEBW_52210005JLS;WALL;199;0,14;3,76;0,61;0,83;;2,57;DEBW_52210005JLS
UUID_9c10cdd3-f652-43c1-8adb-044f1d4c824f;DEBW_52210005JLS;ROOF;226;0,10;3,59;0,40;0,43;;2,57;DEBW_52210005JLS
UUID_2e214010-97a8-440b-a200-7f9c9d06594d;DEBW_52210004d3g;WALL;199;0,18;6,81;1,49;0,83;;2,57;DEBW_52210004d3g
UUID_31117522-d046-4bd6-bd3f-048d715402dd;DEBW_52210004d3g;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210004d3g
UUID_fac66940-48fb-4554-b1c2-855bc3fbe57c;DEBW_52210004d3g;ROOF;226;0,10;67,83;7,54;0,43;;2,57;DEBW_52210004d3g
UUID_865c3814-11bf-4db1-92af-d4257c519431;DEBW_52210004d3g;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210004d3g
UUID_8331596e-8a83-46e9-bb7b-31a90b3d5f3f;DEBW_52210004d3g;ROOF;226;0,10;53,09;5,90;0,43;;2,57;DEBW_52210004d3g
UUID_6546802e-c250-4134-827c-8c0ec0017e35;DEBW_52210004d3g;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210004d3g
UUID_f003e2f0-15b6-4ca2-ae22-f5e40eee0682;DEBW_52210004d3g;GROUND;150;0,00;104,90;0,00;0,62;;;DEBW_52210004d3g
UUID_d9e3e918-d9d6-4f4d-95cb-111d1a88685a;DEBW_52210004d3g;WALL;199;0,18;0,02;0,01;0,83;;2,57;DEBW_52210004d3g
UUID_bbfcc510-5e69-4063-94f5-8a7a148a6312;DEBW_52210004d3g;WALL;199;0,18;58,27;12,79;0,83;;2,57;DEBW_52210004d3g
UUID_3e85bae0-77c5-428d-9cb7-af7412275f67;DEBW_52210004d3g;WALL;199;0,18;44,53;9,77;0,83;;2,57;DEBW_52210004d3g
UUID_6da0bc86-cebb-4974-813c-e6eaef6c38da;DEBW_52210004d3g;ROOF;226;0,10;0,62;0,07;0,43;;2,57;DEBW_52210004d3g
UUID_e20d0e5f-943e-435b-894a-67d7722d3f5a;DEBW_52210004d3g;WALL;199;0,18;64,06;14,06;0,83;;2,57;DEBW_52210004d3g
UUID_57ab5101-5ff6-4c9d-b142-1e5bfc9e4e3f;DEBW_52210004d3g;WALL;199;0,18;51,84;11,38;0,83;;2,57;DEBW_52210004d3g
UUID_265ae17b-4ff5-4a6b-9273-58086b1c2ea6;DEBW_52210004zaT;ROOF;100;0,00;48,50;0,00;0,40;;2,57;DEBW_52210004zaT
UUID_ff59f052-227d-45cb-a607-567a1d2fd6cb;DEBW_52210004zaT;WALL;199;0,27;17,60;6,51;0,83;;2,57;DEBW_52210004zaT
UUID_d407927a-226b-4988-9c25-e229e9b8bd08;DEBW_52210004zaT;WALL;199;0,27;8,17;3,02;0,83;;2,57;DEBW_52210004zaT
UUID_393d26c3-afcc-43e6-bad1-c191d09fbce9;DEBW_52210004zaT;WALL;199;0,27;0,01;0,01;0,83;;2,57;DEBW_52210004zaT
UUID_7390c81b-6212-41bf-b845-ceca579c8521;DEBW_52210004zaT;GROUND;150;0,00;48,50;0,00;0,62;;;DEBW_52210004zaT
UUID_5413257b-878c-4149-89b6-592c107719cf;DEBW_52210004zaT;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004zaT
UUID_a8a3fcdb-7477-46d9-9f3a-8d740525d051;DEBW_52210004zaT;WALL;199;0,27;0,07;0,02;0,83;;2,57;DEBW_52210004zaT
UUID_21fb821d-acb7-4901-81ee-8ad82a69fe3f;DEBW_52210004zaT;WALL;199;0,27;21,25;7,86;0,83;;2,57;DEBW_52210004zaT
UUID_db121d74-9e86-4af8-a217-3f066cecd7f9;DEBW_52210004zaT;WALL;199;0,27;0,17;0,06;0,83;;2,57;DEBW_52210004zaT
UUID_9f50fd21-61d7-44ed-80a5-39b00d322a63;DEBW_52210004zaT;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004zaT
UUID_b7317ee2-10d1-4147-a4d2-9b2d0ca0a997;DEBW_52210005e4L;WALL;199;0,14;6,40;1,04;0,83;;2,57;DEBW_52210005e4L
UUID_39422603-8f57-4384-b470-bae33a600602;DEBW_52210005e4L;WALL;199;0,14;3,07;0,50;0,83;;2,57;DEBW_52210005e4L
UUID_8f170712-b754-47f6-9685-76618ce34798;DEBW_52210005e4L;ROOF;226;0,10;5,69;0,63;0,43;;2,57;DEBW_52210005e4L
UUID_1b80f5ea-5e86-4441-8dd9-584fe9759b0c;DEBW_52210005e4L;WALL;199;0,14;3,85;0,63;0,83;;2,57;DEBW_52210005e4L
UUID_3938c1df-0680-47f1-ae34-dd78adee469a;DEBW_52210005e4L;WALL;199;0,14;5,45;0,89;0,83;;2,57;DEBW_52210005e4L
UUID_744b739c-270d-4813-9027-598c37312566;DEBW_52210005e4L;WALL;199;0,14;11,31;1,84;0,83;;2,57;DEBW_52210005e4L
UUID_87f07403-4b1f-4ddd-83be-346bdcd14a32;DEBW_52210005e4L;GROUND;150;0,00;7,88;0,00;0,62;;;DEBW_52210005e4L
UUID_96f825ff-b14b-439e-87bb-6f962cc29d21;DEBW_52210005e4L;ROOF;226;0,10;3,26;0,36;0,43;;2,57;DEBW_52210005e4L
UUID_c21da506-ceae-4842-b454-e6082e039a15;DEBW_52210005e4L;WALL;199;0,14;12,64;2,06;0,83;;2,57;DEBW_52210005e4L
UUID_4d96b178-3bc0-40ed-b5e4-c82a799a85b7;DEBW_52210004GDQ;WALL;199;0,18;57,38;12,59;0,83;;2,57;DEBW_52210004GDQ
UUID_d955a0ed-a638-4b2b-941e-624a8e3ed03b;DEBW_52210004GDQ;WALL;199;0,18;0,29;0,06;0,83;;2,57;DEBW_52210004GDQ
UUID_bd51e780-8853-44a8-a161-d222bfe3fdd5;DEBW_52210004GDQ;WALL;199;0,18;7,13;1,57;0,83;;2,57;DEBW_52210004GDQ
UUID_91bac9c0-b199-4ecb-8041-ead24a2276e4;DEBW_52210004GDQ;ROOF;226;0,10;48,43;5,38;0,43;;2,57;DEBW_52210004GDQ
UUID_8edf95bb-2044-4b9f-a2e3-bcf581f07d04;DEBW_52210004GDQ;GROUND;150;0,00;90,15;0,00;0,62;;;DEBW_52210004GDQ
UUID_9e92a4f5-80de-4486-9280-e83cc12d660a;DEBW_52210004GDQ;WALL;199;0,18;0,28;0,06;0,83;;2,57;DEBW_52210004GDQ
UUID_9cca289c-edc3-4194-8565-1f984dbe2585;DEBW_52210004GDQ;ROOF;226;0,10;0,22;0,02;0,43;;2,57;DEBW_52210004GDQ
UUID_a2d27c56-d1d8-4c96-88de-935f28c975b9;DEBW_52210004GDQ;WALL;199;0,18;49,71;10,91;0,83;;2,57;DEBW_52210004GDQ
UUID_1ff1ba3f-cbf4-46e2-bfb4-d956aaf8fbfb;DEBW_52210004GDQ;WALL;199;0,18;49,44;10,85;0,83;;2,57;DEBW_52210004GDQ
UUID_a4da183a-2720-4c95-9207-7bee3bcb568b;DEBW_52210004GDQ;ROOF;226;0,10;20,09;2,23;0,43;;2,57;DEBW_52210004GDQ
UUID_0b51c2b5-1b47-4bb8-b811-387db0004eda;DEBW_52210004GDQ;ROOF;226;0,10;20,31;2,26;0,43;;2,57;DEBW_52210004GDQ
UUID_9f6ef7ae-9f37-4bfe-b338-69258da090ea;DEBW_52210004GDQ;WALL;199;0,18;8,07;1,77;0,83;;2,57;DEBW_52210004GDQ
UUID_32114790-69a6-418f-b8cb-aaecdd98a07f;DEBW_52210004GDQ;ROOF;226;0,10;40,82;4,54;0,43;;2,57;DEBW_52210004GDQ
UUID_9eabea88-dd35-40e5-84e4-6ee73ebc72a4;DEBW_52210004GDQ;WALL;199;0,18;77,05;16,91;0,83;;2,57;DEBW_52210004GDQ
UUID_310e310f-1c28-46dd-8f61-bfd97345f7cd;DEBW_52210004GDQ;WALL;199;0,18;15,40;3,38;0,83;;2,57;DEBW_52210004GDQ
UUID_02ecb0f4-4602-428a-9911-df37627a6191;DEBW_52210005JLO;GROUND;150;0,00;75,19;0,00;0,62;;;DEBW_52210005JLO
UUID_cea66b66-288b-4507-b9d5-b369525e2166;DEBW_52210005JLO;WALL;199;0,18;34,76;7,63;0,83;;2,57;DEBW_52210005JLO
UUID_92ed37ee-f5f1-4d7e-bdb6-5d2001a29544;DEBW_52210005JLO;WALL;199;0,18;11,58;2,54;0,83;;2,57;DEBW_52210005JLO
UUID_7a3985a0-d87d-47be-8c42-950ff89c74d9;DEBW_52210005JLO;WALL;199;0,18;29,68;6,52;0,83;;2,57;DEBW_52210005JLO
UUID_2d881d31-1f2f-4518-81b2-d5da5e661ee1;DEBW_52210005JLO;WALL;199;0,18;37,61;8,26;0,83;;2,57;DEBW_52210005JLO
UUID_0d5fe82b-5f10-4e8e-83bb-22fee4a7f591;DEBW_52210005JLO;WALL;199;0,18;70,85;15,55;0,83;;2,57;DEBW_52210005JLO
UUID_5dfb74b5-c344-4515-9c3a-b5f3a856a6dd;DEBW_52210005JLO;WALL;199;0,18;34,72;7,62;0,83;;2,57;DEBW_52210005JLO
UUID_aa0f2718-9fca-49ec-8bb0-9cf8a1a1f65a;DEBW_52210005JLO;ROOF;226;0,10;50,38;5,60;0,43;;2,57;DEBW_52210005JLO
UUID_a3b533bf-ff64-4226-9d4d-a19adcb84c5d;DEBW_52210005JLO;WALL;199;0,18;58,87;12,92;0,83;;2,57;DEBW_52210005JLO
UUID_5c6530e4-e945-434c-a557-ae7585eec0ba;DEBW_52210005JLO;ROOF;226;0,10;46,29;5,14;0,43;;2,57;DEBW_52210005JLO
UUID_12bd7946-8ef1-4b5f-a147-9244ae9e210e;DEBW_52210005eVZ;GROUND;150;0,00;18,67;0,00;0,62;;;DEBW_52210005eVZ
UUID_1d433636-0df8-41b9-9cca-cb97796e4ed9;DEBW_52210005eVZ;WALL;199;0,27;6,53;2,41;0,83;;2,57;DEBW_52210005eVZ
UUID_c4ec84c3-c630-4c0e-ab3c-39e49c444881;DEBW_52210005eVZ;WALL;199;0,27;8,84;3,27;0,83;;2,57;DEBW_52210005eVZ
UUID_70f7a588-fb9f-4457-90f9-44c6bd21636c;DEBW_52210005eVZ;WALL;199;0,27;7,39;2,73;0,83;;2,57;DEBW_52210005eVZ
