hour,rc_heating_demand_kwh_h,simstadt_heating_demand_kwh_h,diff_heating_kwh_h
1313,44.83584852422923,480.9,-436.06415147577076
1314,101.72076145279914,515.8000000000002,-414.07923854720104
1315,191.6436622939836,549.3,-357.65633770601636
1316,254.19257692749355,565.7,-311.5074230725065
1317,310.59316459537087,578.9000000000001,-268.3068354046292
1318,353.6651317800288,584.3,-230.63486821997117
1319,400.9934384398793,596.1999999999998,-195.20656156012052
1320,417.3051944663099,582.6999999999999,-165.39480553369003
1321,451.7917846818734,590.3,-138.50821531812653
1322,487.9475059221565,600.3999999999999,-112.45249407784337
1323,525.1255168987663,612.8999999999999,-87.77448310123361
1324,527.9413118270542,597.2999999999998,-69.35868817294568
1325,560.3505699455857,610.4999999999998,-50.1494300544141
1326,570.5766632633249,603.7999999999996,-33.223336736674696
1327,558.0151298246717,580.8000000000001,-22.784870175328365
1328,532.7241589392701,547.5999999999998,-14.875841060729726
1329,511.2033835880359,543.5999999999998,-32.39661641196392
1330,469.0549317836208,520.0,-50.945068216379184
1331,339.65122643474024,463.00000000000017,-123.34877356525993
1332,197.40411438621325,406.40000000000026,-208.995885613787
1333,88.29449321153254,373.3999999999999,-285.1055067884674
1334,4.984782383166858,324.9000000000002,-319.91521761683333
1335,0.0,318.50000000000017,-318.50000000000017
1336,0.0,347.1000000000001,-347.1000000000001
1337,0.0,339.4000000000001,-339.4000000000001
1338,0.130872567507425,370.3,-370.1691274324926
1339,9.696884263108718,407.8000000000002,-398.1031157368915
1340,36.21105374003405,424.9999999999998,-388.7889462599657
1341,65.50442177740723,420.5999999999998,-355.09557822259256
1342,102.69329489301288,424.89999999999975,-322.2067051069869
1343,140.96981189347417,430.39999999999975,-289.4301881065256
1344,172.72791681081702,433.4999999999997,-260.7720831891827
1345,211.9151167516928,445.80000000000007,-233.88488324830726
1346,260.9846735572619,468.2000000000001,-207.21532644273822
1347,315.27315596746973,495.7,-180.42684403253025
1348,342.0606022298669,499.6999999999999,-157.63939777013297
1349,359.5654765137939,497.49999999999994,-137.93452348620605
1350,376.6776387450144,496.7,-120.02236125498558
1351,403.90188587062977,506.6,-102.69811412937025
1352,427.7714534636491,515.0000000000001,-87.22854653635102
1353,412.03108032606826,512.2000000000003,-100.16891967393201
1354,341.4709326070327,485.6,-144.12906739296733
1355,273.73600348709783,467.00000000000017,-193.26399651290234
1356,195.6093716753028,445.80000000000007,-250.19062832469726
1357,87.45118381573587,423.09999999999985,-335.648816184264
1358,37.55992051844471,433.69999999999976,-396.14007948155506
1359,11.50979050885594,420.89999999999975,-409.3902094911438
1360,10.06874164980368,437.2999999999997,-427.2312583501961
1361,14.775143381788675,455.60000000000036,-440.8248566182117
1362,42.75546447854645,491.29999999999995,-448.5445355214535
1363,141.4064450794469,541.9999999999998,-400.59355492055283
1364,236.81483250309068,585.8000000000001,-348.9851674969094
1365,310.5019724379062,610.1999999999997,-299.6980275620935
1366,357.5553631114949,613.4999999999998,-255.94463688850487
1367,450.6775001674383,662.2000000000002,-211.52249983256183
1368,491.9256898138069,665.7000000000003,-173.77431018619336
1369,560.6162925097055,696.5999999999999,-135.98370749029436
1370,622.2803688183677,723.4000000000002,-101.11963118163249
1371,624.1418001805459,698.1999999999998,-74.05819981945388
1372,661.2349245311333,708.7000000000003,-47.465075468866985
1373,695.4922013072685,717.8,-22.307798692731467
1374,696.611679922045,700.8999999999999,-4.288320077954836
1375,714.3548265966413,700.4999999999998,13.854826596641487
1376,737.6970048251246,706.2000000000003,31.49700482512435
1377,737.0858279327582,715.0000000000001,22.085827932758093
1378,656.8822741287134,688.2,-31.317725871286598
1379,551.1414852613801,650.2000000000003,-99.05851473862015
1380,452.45804505989736,625.3999999999999,-172.9419549401025
1381,361.4125880253271,610.2999999999997,-248.8874119746726
1382,264.10287992289136,588.5,-324.39712007710864
1383,204.08291033028024,575.9000000000002,-371.81708966971996
1384,188.67524770156732,590.3,-401.62475229843267
1385,229.3254019166006,609.9999999999998,-380.67459808339913
1386,309.6001297008229,655.3,-345.69987029917706
1387,441.0954054057119,721.8000000000001,-280.70459459428815
1388,520.2280145579651,748.5999999999997,-228.37198544203454
1389,597.2668085843625,777.1999999999998,-179.93319141563734
1390,645.8939669362724,782.4999999999997,-136.6060330637273
1391,713.6943020388352,808.6000000000003,-94.90569796116506
1392,812.8729372955066,866.1999999999994,-53.32706270449273
1393,861.9114298479562,877.7,-15.788570152043803
1394,903.4358250363704,886.0000000000001,17.43582503637026
1395,930.3820860638502,884.1000000000001,46.2820860638501
1396,964.2840980997224,890.9000000000002,73.38409809972222
1397,995.853234046379,898.1000000000001,97.7532340463789
1398,1003.1329376194656,885.7000000000002,117.4329376194654
1399,1024.7071011221462,888.3000000000001,136.40710112214617
1400,1008.3553870538422,858.0999999999996,150.25538705384258
1401,976.0860769027062,844.2,131.88607690270612
1402,892.0860036137223,812.4000000000003,79.68600361372194
1403,778.4802027151051,775.4999999999999,2.980202715105179
1404,630.7358140512054,714.7000000000002,-83.9641859487948
1405,483.4288759108912,662.1000000000001,-178.67112408910896
1406,358.85383694108515,615.6999999999998,-256.84616305891467
1407,278.8522311055286,597.7999999999997,-318.94776889447115
1408,221.18549603587064,579.4000000000001,-358.21450396412945
1409,221.66707093411145,586.8,-365.1329290658885
1410,284.8808445283211,623.8999999999999,-339.01915547167874
1411,388.9091226859669,669.3000000000005,-280.3908773140336
1412,445.3657512443239,679.2000000000003,-233.83424875567636
1413,489.7200506063776,682.4000000000004,-192.67994939362285
1414,548.0625217392613,701.1999999999998,-153.13747826073848
1415,590.8222738930197,709.0000000000003,-118.17772610698069
1416,638.3060993877034,723.9000000000001,-85.5939006122967
1417,626.533203298538,384.49999999999994,242.033203298538
1418,668.3489361974922,393.19999999999993,275.1489361974923
1419,689.831776087188,392.99999999999994,296.8317760871881
1420,725.5426279847678,401.59999999999997,323.94262798476785
1421,750.2489015000433,404.8999999999997,345.3489015000436
1422,780.5078059690366,410.6999999999998,369.80780596903674
1423,796.1625727299167,410.8999999999998,385.26257272991694
1424,804.5230338652178,408.5999999999999,395.9230338652179
1425,744.1640673314987,389.2999999999999,354.8640673314988
1426,653.5863056701834,368.90000000000026,284.6863056701831
1427,544.3257390943608,341.1,203.22573909436073
1428,374.9103501738557,298.80000000000007,76.11035017385564
1429,241.6633803785951,277.0000000000001,-35.33661962140502
1430,157.6770684447593,266.4000000000002,-108.7229315552409
1431,77.17368427703457,256.9,-179.7263157229654
1432,73.66769824243146,269.5000000000001,-195.83230175756864
1433,83.90279846903005,272.60000000000025,-188.6972015309702
1434,126.90593683674294,287.1,-160.19406316325708
1435,200.10236954990305,299.80000000000007,-99.69763045009702
1436,255.001011304354,305.10000000000025,-50.098988695646256
1437,308.45262571085254,313.90000000000003,-5.44737428914749
1438,358.3753900524412,320.7999999999998,37.575390052441435
1439,423.26131510022816,336.79999999999995,86.4613151002282
1440,468.0470866463624,344.6000000000001,123.44708664636232
1441,487.8119855758218,341.80000000000007,146.0119855758217
1442,528.3126969580426,348.9000000000001,179.4126969580425
1443,603.2101854464294,374.69999999999993,228.51018544642943
1444,624.62219134128,373.9,250.72219134128
1445,661.5950063472839,382.6,278.99500634728383
1446,686.35865413438,386.3999999999999,299.9586541343801
1447,705.2575773083965,387.2999999999999,317.95757730839665
1448,735.9501172727162,393.2999999999999,342.6501172727163
1449,702.856582073704,388.79999999999984,314.05658207370413
1450,593.9663624292501,357.1000000000003,236.86636242924982
1451,485.7478760438794,339.5,146.2478760438794
1452,362.9040363039239,319.1999999999998,43.704036303924056
1453,224.1068420704697,293.1000000000001,-68.99315792953038
1454,115.89735596422176,277.10000000000014,-161.20264403577838
1455,73.77606911740902,280.30000000000007,-206.52393088259106
1456,55.19818587168995,284.1000000000001,-228.90181412831012
1457,49.91129631478549,284.1000000000001,-234.1887036852146
1458,149.54448010803148,328.29999999999967,-178.7555198919682
1459,247.9155524212978,348.4000000000001,-100.48444757870229
