hour,rc_heating_demand_kwh_h,simstadt_heating_demand_kwh_h,diff_heating_kwh_h
981,2120.0709336284453,2245.1,-125.02906637155456
982,2176.27947143204,2338.3000000000006,-162.0205285679608
983,2164.039038578075,2272.8000000000006,-108.76096142192546
984,2200.222692297291,2323.899999999999,-123.67730770270828
985,36.22284824753015,1935.3000000000004,-1899.0771517524702
986,121.83806944515466,1930.7,-1808.8619305548455
987,234.11981852536053,1913.5000000000011,-1679.3801814746407
988,378.89202701025806,1962.6,-1583.7079729897418
989,499.48049854941695,1951.0999999999997,-1451.6195014505827
990,598.0101344093828,1914.4000000000012,-1316.3898655906185
991,691.4164885619979,1890.899999999999,-1199.4835114380012
992,3093.374586979899,2294.7,798.6745869798992
993,3002.234939997245,2263.4000000000005,738.8349399972444
994,2840.2821511496527,2136.9,703.3821511496526
995,2690.7272175809485,2096.000000000002,594.7272175809467
996,2571.0839193567926,2044.5999999999995,526.4839193567932
997,2385.83187890878,1937.9000000000005,447.93187890877925
998,2311.338115678432,1891.2999999999988,420.0381156784333
999,2213.8272426382887,1884.0999999999997,329.727242638289
1000,2121.489591229084,1905.100000000001,216.38959122908295
1001,2087.6461229215274,1928.6999999999998,158.9461229215276
1002,2103.1777172126367,1997.3999999999987,105.77771721263798
1003,2124.9628149743967,2046.3999999999999,78.56281497439682
1004,2127.716673612887,2064.999999999999,62.71667361288792
1005,2121.2612459581346,2059.399999999999,61.86124595813544
1006,2176.6974905399074,2189.0999999999995,-12.402509460092006
1007,2174.5294983177887,2176.3999999999996,-1.8705016822109428
1008,2140.8280570881643,2098.100000000002,42.72805708816213
1009,16.20587658558594,1701.5000000000002,-1685.2941234144143
1010,63.8753689046427,1697.3,-1633.4246310953572
1011,168.107734367064,1755.899999999999,-1587.792265632935
1012,276.9488734358631,1759.0999999999992,-1482.1511265641361
1013,355.95450470509905,1685.8000000000004,-1329.8454952949014
1014,442.30098030517576,1653.6000000000006,-1211.299019694825
1015,524.4836287813475,1629.7,-1105.2163712186525
1016,2897.1790763386603,2002.599999999998,894.5790763386622
1017,2790.806682581909,1950.1999999999994,840.6066825819098
1018,2685.8486716010025,1950.6999999999996,735.1486716010029
1019,2545.171047714544,1844.8999999999999,700.271047714544
1020,2392.4492840786247,1762.8999999999987,629.549284078626
1021,2223.3839877036908,1742.2999999999995,481.08398770369126
1022,2037.7862137242355,1619.4,418.3862137242354
1023,1865.959696453428,1511.0000000000002,354.9596964534278
1024,1792.4814074105966,1522.2,270.28140741059656
1025,1712.994409479263,1480.4999999999998,232.49440947926314
1026,1687.4834618771677,1470.5999999999997,216.88346187716797
1027,1704.3680517438038,1545.8000000000002,158.5680517438036
1028,1730.003888304682,1641.1,88.90388830468214
1029,1749.4289159949203,1707.5000000000005,41.92891599491986
1030,1717.89321036967,1654.6000000000004,63.29321036966962
1031,1733.5278336089775,1706.7000000000005,26.827833608977016
1032,1734.556315479895,1720.2,14.356315479894874
1033,0.0,1266.6,-1266.6
1034,0.0859251921496051,1294.8999999999999,-1294.8140748078501
1035,1.810021415955608,1325.8000000000004,-1323.9899785840448
1036,13.078345311563709,1358.6000000000001,-1345.5216546884365
1037,30.041442117131734,1319.3000000000004,-1289.2585578828687
1038,65.99226572562007,1309.3999999999994,-1243.4077342743794
1039,124.51446291028108,1327.500000000001,-1202.9855370897199
1040,2449.389703050437,1726.4999999999995,722.8897030504377
1041,2384.09633625386,1735.0999999999995,648.9963362538606
1042,2333.1933547744343,1760.4999999999989,572.6933547744354
1043,2266.894184218739,1751.099999999999,515.7941842187402
1044,2239.823796096202,1835.4000000000017,404.42379609620025
1045,2143.957797779252,1764.899999999999,379.05779777925295
1046,2107.772980944896,1808.9000000000003,298.87298094489574
1047,2034.106589165033,1767.999999999999,266.10658916503394
1048,1981.3139677827423,1819.8000000000009,161.51396778274147
1049,2004.2487965204568,1897.8999999999999,106.34879652045697
1050,1996.7859179181817,1907.2000000000012,89.58591791818048
1051,2006.5000390287807,1940.7000000000003,65.80003902878047
1052,2017.8965326249129,1977.3000000000013,40.59653262491156
1053,2019.3572088439128,1988.6,30.75720884391285
1054,2026.510214726964,2010.4999999999989,16.01021472696516
1055,2011.837672330148,1979.9000000000012,31.937672330146825
1056,2020.7022431692824,2005.5999999999985,15.102243169283838
1057,2.692691787599454,1520.3000000000002,-1517.6073082124008
1058,16.766842047005802,1510.3,-1493.533157952994
1059,48.00215507586002,1493.4999999999995,-1445.4978449241396
1060,105.64158481337508,1490.2999999999997,-1384.6584151866246
1061,181.671208385512,1491.7999999999997,-1310.1287916144877
1062,259.76740952748526,1479.0999999999997,-1219.3325904725143
1063,343.04869202907,1483.3999999999996,-1140.3513079709296
1064,2725.308809652689,1903.7000000000012,821.6088096526878
1065,2620.016529127262,1841.2000000000003,778.8165291272617
1066,2547.332832455733,1849.7999999999988,697.532832455734
1067,2388.9976716291376,1761.299999999999,627.6976716291385
1068,2308.4077888134657,1734.4999999999995,573.9077888134661
1069,2145.06793089984,1636.7,508.3679308998401
1070,1988.6403241982148,1556.3999999999999,432.2403241982149
1071,1852.78801731194,1528.500000000001,324.28801731193903
1072,1823.327708334004,1580.4000000000008,242.92770833400323
1073,1795.8895813766255,1572.9999999999998,222.88958137662576
1074,1755.2465869727766,1527.400000000001,227.84658697277564
1075,1728.2919046597638,1518.7,209.5919046597637
1076,1699.319441103025,1505.8000000000002,193.51944110302475
1077,1644.3507137472266,1432.8000000000002,211.55071374722638
1078,1581.696075867187,1347.7,233.99607586718685
1079,1562.6403235852304,1365.3000000000004,197.34032358522995
1080,1534.6712440028614,1355.1000000000004,179.57124400286102
1081,0.0,940.4000000000001,-940.4000000000001
1082,0.0,964.7999999999995,-964.7999999999995
1083,0.0,909.3,-909.3
1084,0.0370408689708298,938.8,-938.7629591310291
1085,0.4826186536101703,962.7999999999997,-962.3173813463895
1086,1.528813795932069,897.1000000000004,-895.5711862040683
1087,5.233114381821188,892.3000000000005,-887.0668856181793
1088,1990.2652541143611,1270.3,719.9652541143612
1089,1832.840657364026,1119.8999999999996,712.9406573640263
1090,1685.124323046598,1065.8000000000004,619.3243230465976
1091,1518.7034172773165,988.1000000000004,530.6034172773161
1092,1341.2069153520144,951.9,389.30691535201447
1093,1162.1263099381902,883.2000000000002,278.92630993819
1094,992.0209018899671,795.0999999999998,196.92090188996735
1095,847.1546043083962,748.7999999999996,98.35460430839657
1096,752.3313242502284,736.4999999999997,15.831324250228704
1097,722.8797400092368,772.4000000000007,-49.52025999076386
1098,747.1392922671416,867.2999999999998,-120.16070773285821
1099,802.9028293165113,972.0999999999997,-169.19717068348837
1100,837.6386407763251,1042.3,-204.66135922367482
1101,827.3015769737337,1007.3000000000004,-179.99842302626666
1102,851.1114721548133,1052.0,-200.88852784518667
1103,886.2905816156983,1115.4999999999995,-229.20941838430122
1104,942.5043726438488,1219.8999999999996,-277.39562735615084
1105,0.0,848.6999999999999,-848.6999999999999
1106,0.0,860.8000000000002,-860.8000000000002
1107,0.0,859.5000000000002,-859.5000000000002
1108,0.0,949.5999999999999,-949.5999999999999
1109,0.0,920.7999999999998,-920.7999999999998
1110,0.0,891.4000000000004,-891.4000000000004
1111,0.056127082960369,952.5,-952.4438729170396
1112,1565.112785655063,1331.400000000001,233.7127856550619
1113,1520.0190167234482,1323.9000000000003,196.11901672344788
1114,1429.2332950788334,1293.6999999999996,135.53329507883382
1115,1293.6090465970556,1213.7999999999993,79.8090465970563
1116,1102.561924330168,1065.1000000000001,37.4619243301679
1117,943.3149805871054,923.0999999999996,20.214980587105856
1118,820.7623784006208,920.1999999999999,-99.4376215993791
1119,767.6677018785916,1003.2000000000004,-235.53229812140876
1120,723.8530245418316,1042.5,-318.6469754581684
1121,778.0430152404415,1072.0000000000002,-293.95698475955874
1122,805.4300796385047,1125.3999999999996,-319.9699203614949
1123,874.0194169363684,1228.5,-354.48058306363157
1124,943.2163980920424,1334.700000000001,-391.4836019079586
1125,994.494794321683,1393.3999999999992,-398.9052056783162
1126,1046.0105724457908,1448.8000000000009,-402.7894275542101
1127,1124.1435927464688,1562.3999999999987,-438.2564072535299
1128,1172.5146279060295,1599.0999999999988,-426.5853720939692
1129,0.0,1243.5000000000005,-1243.5000000000005
1130,0.0,1245.2000000000003,-1245.2000000000003
1131,0.0,1341.3000000000006,-1341.3000000000006
1132,0.3493726598925519,1376.5,-1376.1506273401073
1133,2.4064305632303737,1473.1000000000001,-1470.6935694367698
1134,11.060533913470731,1496.6999999999991,-1485.6394660865285
1135,26.24272874211669,1489.4999999999993,-1463.2572712578826
1136,2149.252422989428,1866.399999999999,282.852422989429
1137,2062.1757741603137,1780.0999999999997,282.07577416031404
1138,1985.9255326259367,1776.8999999999994,209.02553262593733
1139,1857.8041793045163,1714.4000000000003,143.404179304516
1140,1677.4402098542091,1596.6999999999991,80.74020985420998
1141,1510.983756820269,1514.8999999999996,-3.9162431797306
1142,1373.6312304806231,1470.3999999999996,-96.76876951937652
1143,1296.282070317142,1438.9,-142.61792968285818
1144,1247.6512019187314,1473.4,-225.74879808126866
1145,1244.038665990055,1511.5,-267.46133400994495
1146,1331.5489522651633,1690.4000000000008,-358.8510477348375
1147,1375.9247994025282,1705.9000000000005,-329.9752005974724
1148,1427.7784002323592,1766.099999999999,-338.3215997676398
1149,1473.361518772596,1811.6000000000006,-338.2384812274047
1150,1562.853804090845,1951.0999999999997,-388.2461959091547
1151,1613.1317498345422,1992.0999999999992,-378.968250165457
1152,1676.1609529240643,2061.399999999999,-385.2390470759349
1153,0.0575188188952227,1695.0000000000005,-1694.9424811811052
1154,2.19149032199689,1699.0000000000007,-1696.8085096780037
1155,18.464590641816116,1758.5999999999992,-1740.135409358183
1156,54.91674198823728,1770.499999999999,-1715.5832580117617
1157,144.2838465835929,1842.0,-1697.716153416407
1158,243.83555414344627,1834.600000000002,-1590.7644458565558
1159,347.3556637629964,1819.6000000000006,-1472.244336237004
1160,2768.3185013420107,2275.7000000000007,492.61850134200995
1161,2726.72009211186,2299.7000000000003,427.02009211185987
1162,2628.5247156542864,2257.1,371.4247156542865
1163,2491.9493936730164,2209.0,282.9493936730164
1164,2379.5768746889444,2156.1000000000004,223.476874688944
1165,2196.153796611484,2062.699999999999,133.4537966114849
1166,2087.1267411816207,2066.9999999999986,20.126741181622037
1167,1995.88033085937,2026.5000000000002,-30.61966914063032
1168,1929.8431850671295,1989.1999999999998,-59.35681493287029
1169,1919.8505336977496,1965.6000000000008,-45.74946630225122
1170,1984.363322124742,2088.300000000002,-103.9366778752601
1171,2043.6280175383931,2190.5999999999995,-146.97198246160633
1172,2053.3269780384067,2181.2999999999993,-127.97302196159262
1173,2070.3740771950697,2190.3999999999996,-120.0259228049299
1174,2106.223387152702,2242.5000000000005,-136.27661284729857
1175,2170.577917910826,2351.199999999999,-180.6220820891731
1176,2181.4690560723734,2333.9,-152.43094392762669
1177,30.37467141370526,1876.0999999999997,-1845.7253285862944
1178,104.12833975851292,1887.0999999999992,-1782.9716602414862
1179,241.6467056250501,1972.5000000000011,-1730.853294374951
1180,360.3525038329233,1957.5000000000002,-1597.147496167077
1181,518.6273280793522,2036.1999999999994,-1517.5726719206473
1182,661.6313101879613,2085.800000000001,-1424.1686898120397
1183,766.9064026336405,2066.799999999999,-1299.8935973663583
1184,3188.866892679717,2490.0,698.8668926797168
1185,3095.496354087764,2411.499999999999,683.9963540877648
1186,2979.201835003345,2351.5999999999995,627.6018350033455
1187,2849.8656605413257,2345.8,504.06566054132554
1188,2721.282056409163,2266.4000000000015,454.8820564091616
1189,2545.4581092213425,2198.4999999999986,346.9581092213439
1190,2387.0664002448125,2145.9000000000005,241.16640024481194
1191,2298.030604389541,2149.8000000000006,148.23060438954053
1192,2232.220688567026,2117.0,115.22068856702617
1193,2189.156754823582,2158.7999999999997,30.356754823582378
1194,2223.4431696502456,2244.5000000000005,-21.05683034975482
1195,2245.8263128147764,2259.7000000000003,-13.873687185223844
1196,2318.5048820091706,2407.699999999999,-89.1951179908283
1197,2380.851008124828,2516.7000000000003,-135.8489918751725
1198,2424.106649657391,2572.4999999999995,-148.39335034260876
1199,2422.1176340940247,2525.5000000000014,-103.38236590597671
1200,2462.25855002373,2580.499999999999,-118.241449976269
1201,211.3530056362399,2215.3,-2003.9469943637603
1202,412.5259528592512,2324.2999999999993,-1911.774047140748
1203,569.9383375710399,2325.2999999999993,-1755.3616624289593
1204,717.5403676697209,2331.2,-1613.6596323302788
1205,820.9864091849787,2262.1000000000004,-1441.1135908150218
1206,914.6722406029596,2204.999999999999,-1290.3277593970395
1207,1024.7951033520796,2210.6000000000004,-1185.8048966479207
1208,3431.46623296332,2612.799999999999,818.6662329633214
1209,3364.455160756044,2617.3,747.1551607560436
1210,3256.82991041025,2564.4,692.4299104102497
1211,3135.4768234054463,2512.599999999999,622.8768234054473
1212,3054.233756656805,2488.7000000000003,565.5337566568046
1213,2943.784381491295,2473.500000000002,470.28438149129306
1214,2851.4609467792698,2471.5000000000023,379.9609467792675
1215,2735.9904448872635,2420.5999999999995,315.39044488726404
1216,2696.3832205132558,2472.300000000002,224.08322051325376
1217,2686.272114119398,2482.3000000000006,203.97211411939725
1218,2724.542486894172,2575.5,149.04248689417182
1219,2742.9956222976466,2624.4000000000005,118.59562229764606
1220,2757.4512921792552,2661.2,96.25129217925542
1221,2767.786709716439,2683.3000000000006,84.48670971643833
1222,2778.361810550009,2703.899999999999,74.46181055000989
1223,2776.868495078019,2695.2000000000007,81.66849507801817
1224,2808.513920650965,2760.1000000000004,48.41392065096443
1225,500.6100939952077,2340.7000000000003,-1840.0899060047925
1226,630.9874020787001,2292.5000000000005,-1661.5125979213003
1227,762.149352684311,2274.4000000000005,-1512.2506473156895
1228,848.9787098543861,2187.899999999999,-1338.921290145613
