hour,rc_heating_demand_kwh_h,simstadt_heating_demand_kwh_h,diff_kwh_h
187,699.9276983272182,712.3,-12.37230167278176
188,654.3750224058525,672.8000000000002,-18.424977594147663
189,622.7871432045172,648.7999999999998,-26.012856795482662
190,609.9850966979642,647.4,-37.41490330203578
191,573.8561343261274,617.3000000000001,-43.443865673872665
192,543.5804607231653,593.3000000000003,-49.71953927683501
193,0.0,388.20000000000005,-388.20000000000005
194,0.0,389.80000000000007,-389.80000000000007
195,0.0,411.9000000000001,-411.9000000000001
196,0.0,417.6999999999999,-417.6999999999999
197,0.0,393.6000000000001,-393.6000000000001
198,0.0,363.89999999999986,-363.89999999999986
199,0.0,389.80000000000007,-389.80000000000007
200,915.2069414518228,553.2,362.00694145182274
201,848.074223534367,566.3999999999996,281.67422353436734
202,741.5802247176972,524.2,217.38022471769716
203,669.9598821535303,516.8,153.15988215353036
204,612.1127667465635,525.2,86.91276674656342
205,540.182758963815,515.1999999999998,24.982758963815172
206,449.180994417086,471.8000000000001,-22.6190055829141
207,369.4612001478937,429.1999999999997,-59.73879985210601
208,327.2823821930196,417.6999999999999,-90.41761780698027
209,317.26028044086604,423.4999999999997,-106.23971955913368
210,296.970533546041,411.5000000000001,-114.52946645395912
211,291.98819586379346,415.79999999999995,-123.81180413620649
212,287.9237003958018,419.4999999999999,-131.57629960419808
213,276.8120757790279,413.0,-136.1879242209721
214,272.30700959374155,414.4,-142.09299040625842
215,259.90485050527724,405.2000000000001,-145.29514949472286
216,232.30338802585564,378.7000000000003,-146.39661197414463
217,0.0,218.7,-218.7
218,0.0,234.20000000000016,-234.20000000000016
219,0.0,251.49999999999994,-251.49999999999994
220,0.0,271.79999999999995,-271.79999999999995
221,0.0,294.60000000000025,-294.60000000000025
222,0.0,318.6000000000001,-318.6000000000001
223,0.0,349.79999999999984,-349.79999999999984
224,641.836414773802,529.4000000000001,112.43641477380186
225,599.1058141943129,526.9000000000001,72.20581419431278
226,558.135400013808,540.5999999999999,17.535400013808044
227,479.8819374733534,542.7,-62.818062526646656
228,399.6468907958673,530.6,-130.95310920413272
229,363.3233360706195,516.6999999999999,-153.3766639293804
230,316.73508956155035,525.7,-208.9649104384497
231,267.68038966621657,516.2999999999998,-248.61961033378327
232,286.6014141809112,566.1999999999997,-279.5985858190885
233,328.45355841446684,602.1,-273.6464415855332
234,398.7756425588545,649.9999999999999,-251.2243574411454
235,427.0653697470375,653.1999999999998,-226.13463025296232
236,481.91993022878574,690.3999999999997,-208.480069771214
237,545.7083995699122,739.2999999999997,-193.5916004300875
238,619.3574010399283,797.3000000000002,-177.9425989600719
239,678.8200400571086,840.0,-161.1799599428914
240,726.6690866158757,870.8999999999995,-144.23091338412382
241,0.0,731.9999999999995,-731.9999999999995
242,0.0,733.9999999999995,-733.9999999999995
243,0.0,734.9999999999995,-734.9999999999995
244,0.0,737.9999999999998,-737.9999999999998
245,0.0,732.1999999999996,-732.1999999999996
246,0.412932560671282,725.8999999999997,-725.4870674393285
247,0.7663518418235616,722.3999999999999,-721.6336481581764
248,1615.3820892638755,876.3999999999997,738.9820892638758
249,1504.6168590566676,890.3000000000002,614.3168590566675
250,1354.0741059362908,850.6000000000004,503.47410593629047
251,1219.5067853350909,852.8000000000003,366.70678533509056
252,1008.4231727228179,781.2999999999998,227.12317272281803
253,842.5943346581397,764.3999999999999,78.19433465813984
254,698.4613224471663,710.8999999999999,-12.43867755283361
255,631.0603341542999,723.0999999999999,-92.03966584570003
256,614.3324887362514,747.6,-133.2675112637486
257,668.1146443585056,812.4000000000001,-144.28535564149445
258,679.7511079196856,807.4000000000007,-127.64889208031502
259,706.2858282996576,821.0999999999999,-114.81417170034229
260,750.5429370313065,856.6999999999997,-106.15706296869325
261,781.758575709531,876.4999999999998,-94.74142429046879
262,821.4023876483893,907.1999999999999,-85.79761235161061
263,830.2078348792834,903.6000000000001,-73.39216512071675
264,846.6682075243351,910.4000000000003,-63.7317924756652
265,0.0,741.0999999999998,-741.0999999999998
266,0.0,757.7,-757.7
267,0.0,752.0000000000002,-752.0000000000002
268,0.0,747.1,-747.1
269,0.1026019047738229,728.3999999999996,-728.2973980952258
270,0.5402951196413995,742.6999999999997,-742.1597048803583
271,0.967203053730205,731.6999999999996,-730.7327969462693
272,1727.3397621200584,911.2000000000003,816.1397621200581
273,1596.9936845477187,914.1,682.8936845477186
274,1432.9206762960782,884.6000000000001,548.3206762960781
275,1292.7754016543552,855.8,436.9754016543552
276,1129.1961169668969,803.6000000000005,325.5961169668964
277,957.2054375719312,762.2999999999998,194.90543757193132
278,806.4786361777585,735.7999999999996,70.6786361777589
279,677.3948113287405,712.6,-35.20518867125952
280,614.4499283854697,715.1999999999999,-100.75007161453027
281,586.9141357455582,706.0999999999998,-119.18586425444164
282,608.3359727199919,722.1999999999998,-113.86402728000792
283,620.094939157703,726.6999999999996,-106.60506084229655
284,623.6015612492638,723.4999999999999,-99.89843875073609
285,655.1405536367832,753.5000000000003,-98.3594463632171
286,665.6399471608944,758.2,-92.56005283910565
287,671.1884449995866,758.0,-86.81155500041336
288,686.1079510754557,769.2,-83.09204892454432
289,0.0,570.7999999999998,-570.7999999999998
290,0.0,570.7999999999998,-570.7999999999998
291,0.0,567.0999999999997,-567.0999999999997
292,0.0,565.7999999999997,-565.7999999999997
293,0.0,577.2,-577.2
294,0.0,583.5000000000001,-583.5000000000001
295,0.0,565.6999999999997,-565.6999999999997
296,1311.986704380763,735.3999999999996,576.5867043807634
297,1204.2813613899084,731.8999999999995,472.3813613899089
298,1110.4480905262444,730.4999999999995,379.94809052624487
299,955.4982399921497,689.4999999999999,265.9982399921498
300,833.3506053769477,666.2,167.15060537694762
301,701.3117458874796,633.7,67.61174588747951
302,606.5942090774436,621.1999999999999,-14.605790922556366
303,543.1745603053068,614.3000000000001,-71.12543969469323
304,503.30940778486564,589.5000000000001,-86.19059221513447
305,503.7193190981573,621.5999999999999,-117.8806809018426
306,498.5100566648651,613.3000000000002,-114.78994333513509
307,506.49766717119667,620.9999999999999,-114.50233282880322
308,518.0237298165359,630.7,-112.67627018346411
309,526.0887936870706,637.9000000000002,-111.81120631292958
310,565.8648585180447,678.5000000000002,-112.63514148195554
311,565.3105700845445,672.8000000000002,-107.48942991545573
312,582.2527554100998,687.4999999999999,-105.2472445899001
313,0.0,527.7,-527.7
314,0.0,521.6000000000001,-521.6000000000001
315,0.0,523.2000000000002,-523.2000000000002
316,0.0,501.9,-501.9
317,0.0,488.4000000000003,-488.4000000000003
318,0.0,477.50000000000017,-477.50000000000017
319,0.0,491.9000000000002,-491.9000000000002
320,1137.347395332355,670.4000000000002,466.94739533235486
321,1053.9242727130877,677.9000000000004,376.02427271308727
322,962.2582219626144,665.6,296.65822196261433
323,873.4751256372496,652.6999999999999,220.77512563724963
324,764.0513803567131,666.2,97.8513803567131
325,627.4758400148099,640.3999999999999,-12.924159985189931
326,556.3626579418508,622.9999999999999,-66.6373420581491
327,440.8784011016944,581.6000000000001,-140.72159889830573
328,369.536566568189,552.4000000000001,-182.86343343181107
329,390.769921604289,582.2000000000002,-191.43007839571118
330,409.38189989703136,588.7000000000002,-179.3181001029688
331,443.69116975945076,615.2,-171.5088302405493
332,466.85630907151733,628.1999999999999,-161.3436909284826
333,481.49342439563134,633.8000000000001,-152.30657560436873
334,492.5214906427724,637.4000000000001,-144.8785093572277
335,516.0266838059349,653.8999999999999,-137.87331619406496
336,509.7384072827982,639.2,-129.46159271720182
337,0.0,477.2000000000001,-477.2000000000001
338,0.0,490.5000000000003,-490.5000000000003
339,0.0,509.09999999999957,-509.09999999999957
340,0.0,535.1,-535.1
341,0.0,544.8999999999999,-544.8999999999999
342,0.0,544.8999999999999,-544.8999999999999
343,0.0,545.0999999999998,-545.0999999999998
344,1202.68194431482,744.3999999999999,458.28194431482007
345,1125.1951337909018,753.5000000000003,371.6951337909014
346,1053.7123265333148,768.9,284.81232653331483
347,932.2713727202246,742.2999999999997,189.97137272022485
348,822.9135317306017,726.5999999999996,96.31353173060211
349,739.3856031147687,719.2999999999997,20.085603114769015
350,698.7517752370728,741.3999999999999,-42.64822476292704
351,636.0143508236046,745.2999999999998,-109.28564917639528
352,593.8192914749867,753.5000000000003,-159.68070852501364
353,621.9651477395118,776.4,-154.43485226048813
354,662.8166203890322,803.7000000000005,-140.8833796109683
355,684.340918491818,810.0,-125.659081508182
356,725.8369119890119,841.0999999999999,-115.26308801098799
357,735.1358778886503,836.0000000000002,-100.86412211134996
358,769.7725219316928,861.6999999999995,-91.92747806830664
359,776.9238115186639,858.4999999999997,-81.57618848133575
360,767.8622287832419,838.0999999999999,-70.237771216758
361,0.0,661.9999999999998,-661.9999999999998
362,0.0,676.9000000000003,-676.9000000000003
363,0.0,698.8999999999999,-698.8999999999999
364,0.0,689.1999999999998,-689.1999999999998
365,0.0,680.0000000000002,-680.0000000000002
366,0.2915857776221338,717.5,-717.2084142223779
367,0.660619487691972,725.8999999999997,-725.2393805123078
368,1642.7992384375957,905.3000000000002,737.4992384375955
369,1516.374058996319,899.2000000000002,617.1740589963189
370,1393.7291873916643,909.4000000000002,484.32918739166405
371,1199.8106439932394,847.4000000000001,352.4106439932393
372,1035.5573675235016,828.7,206.85736752350158
373,875.514262596288,808.3000000000006,67.21426259628731
374,734.5676704276023,788.0999999999998,-53.53232957239754
375,656.1195666614068,799.6000000000003,-143.48043333859346
376,638.0013784775656,835.7000000000002,-197.69862152243456
377,684.301312699444,894.2,-209.89868730055605
378,751.9985681756897,935.5999999999999,-183.60143182431023
379,804.2400987759547,959.9,-155.65990122404526
380,846.797170526642,977.7000000000002,-130.9028294733581
381,885.0626703071162,994.7,-109.6373296928839
382,943.5356701956529,1036.3999999999996,-92.86432980434677
383,999.2137845970134,1075.7000000000005,-76.48621540298711
384,1045.9041695356448,1105.5000000000002,-59.59583046435546
385,0.0,991.1999999999998,-991.1999999999998
386,0.0,999.9,-999.9
387,0.072872342075701,1006.6999999999998,-1006.6271276579241
388,0.6804074592671588,994.1999999999999,-993.5195925407328
389,2.2333098711320387,995.8,-993.5666901288679
390,14.41849248719665,982.6,-968.1815075128034
391,49.43579532930777,977.0000000000003,-927.5642046706926
392,2273.2379918560264,1134.3999999999999,1138.8379918560265
393,2055.7190229931266,1085.6000000000004,970.1190229931262
394,1833.7533083187393,1038.5999999999995,795.1533083187398
395,1604.4961805126784,987.6,616.8961805126784
396,1382.906786493294,936.3999999999999,446.50678649329416
397,1153.1020002094738,864.3999999999996,288.70200020947414
398,945.0215697599431,804.4000000000005,140.62156975994253
399,841.0027794914358,812.4000000000001,28.60277949143574
400,740.622140878165,787.7999999999997,-47.17785912183467
401,702.3551860885717,781.4999999999999,-79.14481391142817
402,731.9183694795603,809.8000000000001,-77.88163052043978
403,725.0008795489555,793.7000000000003,-68.69912045104479
404,727.7313583350598,792.3000000000001,-64.56864166494029
405,775.3772182597821,841.8,-66.42278174021783
406,754.3673891243567,812.2,-57.832610875643354
407,761.542828807836,816.4,-54.857171192163946
408,751.6992563047132,802.4000000000003,-50.70074369528709
409,0.0,582.3000000000002,-582.3000000000002
410,0.0,611.3000000000001,-611.3000000000001
411,0.0,633.5,-633.5
412,0.0,635.9999999999999,-635.9999999999999
413,0.0,638.8999999999999,-638.8999999999999
414,0.0,644.1,-644.1
415,0.3663649177623679,669.5000000000001,-669.1336350822378
416,1524.998432501841,854.0000000000001,670.998432501841
417,1397.9239845009092,838.2999999999998,559.6239845009094
418,1265.6876763415758,810.0,455.68767634157575
419,1151.653709902351,812.1000000000001,339.5537099023509
420,1028.1918163570103,786.7999999999998,241.3918163570105
421,915.0387124788679,764.0999999999998,150.93871247886807
422,845.161314386027,766.6000000000003,78.56131438602677
423,800.1805857920219,767.1000000000003,33.08058579202168
424,789.0581508204925,800.8000000000003,-11.741849179507767
425,777.3015790489825,813.3999999999999,-36.098420951017374
426,778.3775930664217,815.5999999999999,-37.22240693357821
427,814.6224265228669,856.4999999999998,-41.87757347713284
428,821.8827543051951,861.2999999999995,-39.417245694804365
429,864.1358371609377,905.3000000000002,-41.16416283906244
430,882.23116953498,919.5000000000002,-37.26883046502019
431,882.5017614294896,913.9,-31.39823857051033
432,876.9314366354538,904.0000000000001,-27.06856336454632
433,0.0,750.6,-750.6
434,0.0,771.0000000000001,-771.0000000000001
435,0.0,804.8000000000006,-804.8000000000006
436,0.0,829.5,-829.5
437,0.3651846835712689,805.3000000000005,-804.9348153164293
438,0.8134024101872648,794.9000000000001,-794.0865975898129
439,1.5912638844647304,780.3999999999997,-778.808736115535
440,1860.2220542967066,958.7999999999998,901.4220542967067
441,1696.9238154753732,939.0000000000002,757.923815475373
442,1555.8131198998465,938.1000000000001,617.7131198998463
443,1433.420767495,949.9000000000002,483.52076749499986
444,1262.5203235296826,909.9000000000002,352.6203235296824
445,1150.6134234563758,891.6000000000001,259.0134234563757
446,967.9749024574439,864.1999999999996,103.77490245744434
447,846.3405236398618,823.4000000000001,22.94052363986168
448,808.8965759263514,838.0999999999999,-29.203424073648534
449,802.9027065005296,836.4000000000001,-33.497293499470516
450,791.2589882896667,822.6,-31.341011710333305
451,817.1711823259348,853.1000000000003,-35.9288176740655
452,839.353341437077,875.3999999999995,-36.04665856292252
453,871.9492767532031,908.9000000000001,-36.950723246797
454,895.991302858874,929.3000000000001,-33.30869714112612
455,883.6871415216477,910.4000000000003,-26.712858478352587
456,872.203599474019,894.3000000000001,-22.09640052598104
457,0.0,737.9999999999998,-737.9999999999998
458,0.0,770.9000000000001,-770.9000000000001
459,0.0,772.6999999999998,-772.6999999999998
460,0.0,807.4000000000007,-807.4000000000007
461,0.3091832170248138,801.3000000000003,-800.9908167829755
462,0.7848474297824785,809.8000000000001,-809.0151525702175
463,1.6512953426203254,809.9,-808.2487046573797
464,1879.581549163877,982.9,896.6815491638771
465,1739.3735673106755,985.7000000000003,753.6735673106753
466,1556.8081563130302,940.6000000000003,616.2081563130299
467,1370.8098667844113,912.0,458.80986678441127
468,1174.4980675135357,875.1999999999995,299.29806751353624
469,990.8140143475455,842.4000000000001,148.4140143475454
470,844.7926728033908,821.0999999999999,23.692672803390906
471,722.5288984512275,797.3000000000002,-74.77110154877266
472,656.256877775601,776.1,-119.84312222439905
473,674.9141567700032,788.0999999999998,-113.18584322999664
474,675.6261494595617,776.8,-101.17385054043825
475,697.0232042724231,791.4999999999999,-94.47679572757681
476,730.5555148937583,819.9999999999999,-89.44448510624159
477,729.5445334715498,809.8000000000001,-80.25546652845026
478,752.3269886957594,827.6000000000001,-75.27301130424075
479,765.7356958663468,835.4000000000001,-69.66430413365333
480,773.2238891336984,836.9,-63.67611086630154
481,0.0,667.1000000000001,-667.1000000000001
482,0.0,709.9999999999999,-709.9999999999999
483,0.0,710.2999999999998,-710.2999999999998
484,0.0,739.7999999999997,-739.7999999999997
485,0.0,738.2999999999997,-738.2999999999997
486,0.3976288016860552,731.8999999999995,-731.5023711983134
487,0.8138345761758586,743.2999999999998,-742.486165423824
488,1682.3627822274036,904.2000000000002,778.1627822274035
489,1537.178692943455,884.2000000000002,652.9786929434548
490,1377.7306600844358,851.3000000000003,526.4306600844355
491,1198.5607781798512,821.0999999999999,377.46077817985133
492,998.0408753549717,770.1,227.9408753549717
493,878.837547660589,783.4999999999998,95.33754766058928
494,721.8507102060213,750.7,-28.849289793978755
495,610.8233386000119,746.0999999999999,-135.27666139998803
496,552.9362129405774,753.5000000000003,-200.5637870594229
497,535.8725371552407,752.9000000000003,-217.0274628447596
498,597.0481667876446,792.1,-195.0518332123554
499,630.2458049946747,802.4000000000003,-172.15419500532562
500,690.2158215992057,845.9000000000001,-155.6841784007944
501,704.6078886539988,838.5999999999999,-133.99211134600114
502,758.2974700881684,880.0999999999999,-121.80252991183147
503,785.3365732153359,891.7000000000002,-106.36342678466428
504,825.3070355714921,919.4000000000003,-94.09296442850825
505,0.0,760.5000000000002,-760.5000000000002
506,0.0,741.9999999999998,-741.9999999999998
507,0.0,740.6999999999997,-740.6999999999997
508,0.0,751.3000000000002,-751.3000000000002
509,0.1376923718074895,767.1000000000003,-766.9623076281928
510,0.6239485326921537,800.1000000000003,-799.4760514673081
511,1.3235741975372015,821.5,-820.1764258024627
512,1820.9372200531366,999.6999999999999,821.2372200531366
513,1675.3450155425364,982.6,692.7450155425364
514,1531.4471644711566,951.8000000000001,579.6471644711565
515,1391.528584830664,917.9000000000003,473.6285848306636
516,1219.2025707821688,888.0000000000001,331.20257078216866
517,1129.3615313301723,877.6999999999996,251.6615313301727
518,997.4187793047522,854.0000000000001,143.4187793047521
519,883.2303642452705,853.5000000000002,29.730364245270266
520,854.1505744320733,881.1000000000001,-26.949425567926824
521,847.8608725802867,891.2000000000002,-43.33912741971346
522,852.6051387137456,892.6999999999999,-40.094861286254286
523,875.0938877689277,912.5,-37.40611223107226
524,871.0768970903271,903.3000000000001,-32.223102909673
525,878.8254979482938,907.5,-28.674502051706213
526,904.2137921530774,932.4000000000002,-28.186207846922798
527,933.0135311254962,959.1999999999998,-26.18646887450359
528,967.8974347286985,992.1999999999999,-24.302565271301432
529,0.0,832.1000000000001,-832.1000000000001
530,0.0,831.1,-831.1
531,0.0,865.2999999999996,-865.2999999999996
532,0.0827521522023468,845.1,-845.0172478477976
533,0.6002347979566008,854.9000000000001,-854.2997652020435
534,1.2773866016809852,836.2000000000003,-834.9226133983193
535,5.736261384601768,862.0999999999996,-856.3637386153978
536,2013.3025686804172,1032.7999999999993,980.5025686804179
537,1835.0403185304501,1005.8,829.2403185304502
538,1656.1346380278926,966.4000000000002,689.7346380278924
539,1448.6476051344032,919.5000000000002,529.147605134403
540,1231.0410198331504,861.3999999999995,369.64101983315084
541,1033.0731267784802,826.7000000000002,206.37312677848
542,838.3168247365409,772.3999999999999,65.916824736541
543,717.8121278577976,766.0000000000001,-48.18787214220254
544,679.0925371543633,785.4999999999998,-106.40746284563647
545,667.0462054778541,795.9000000000002,-128.85379452214613
546,695.2220597863269,816.5,-121.2779402136731
547,719.5993561912283,828.3000000000002,-108.70064380877193
548,742.1849577770603,839.4,-97.2150422229397
549,767.2938198785782,855.8,-88.50618012142172
550,809.5745274542094,891.6000000000001,-82.02547254579076
551,838.8416572993082,911.6000000000001,-72.75834270069197
552,879.9051839588169,945.4000000000003,-65.49481604118341
553,0.0,770.6,-770.6
554,0.0,765.5,-765.5
555,0.0,772.9999999999999,-772.9999999999999
556,0.0,766.4000000000002,-766.4000000000002
557,0.2741356574382472,805.1000000000005,-804.8258643425622
558,0.7471437369987027,816.8,-816.0528562630012
559,1.5030184917760405,802.0000000000003,-800.4969815082243
560,1825.7395016633623,953.2,872.5395016633622
561,1659.65332795338,925.6,734.0533279533801
562,1490.8126183910788,892.3000000000002,598.5126183910786
563,1343.1555241985045,875.4999999999995,467.65552419850496
564,1221.1227596206857,857.7999999999996,363.32275962068604
565,1077.7207418428986,825.8000000000002,251.92074184289845
566,933.5508049123097,805.8000000000005,127.75080491230915
567,794.0789044181183,787.4999999999999,6.578904418118441
568,716.6179574810569,792.7,-76.08204251894313
569,693.881044034212,808.6000000000006,-114.71895596578861
570,710.2136609598004,817.8999999999999,-107.68633904019941
571,732.1089253288179,829.1999999999999,-97.09107467118201
572,761.3249667869318,851.1000000000004,-89.77503321306858
573,757.7210251609899,835.2000000000002,-77.47897483901022
574,776.5581345077978,848.2,-71.64186549220221
575,779.3624595927209,843.1000000000001,-63.7375404072792
576,767.3027643945995,823.4000000000001,-56.097235605400556
577,0.0,651.8999999999997,-651.8999999999997
578,0.0,675.7000000000003,-675.7000000000003
579,0.0,682.5000000000002,-682.5000000000002
580,0.0,643.5,-643.5
581,0.0,627.1999999999999,-627.1999999999999
582,0.0559689534063627,634.3,-634.2440310465936
583,0.3998174481806218,625.7999999999998,-625.4001825518192
584,1473.2366662224003,772.6999999999998,700.5366662224005
585,1335.2128914281811,755.2000000000003,580.0128914281809
586,1201.2488906872716,734.8999999999995,466.34889068727205
587,1034.0091379310359,696.4999999999999,337.509137931036
588,860.4748471710462,650.6999999999998,209.77484717104642
589,688.4357259911837,622.2,66.2357259911837
590,531.7360090045696,608.7999999999998,-77.06399099543023
591,409.44437929656783,583.3000000000002,-173.85562070343235
592,349.02537872166886,565.4999999999997,-216.4746212783308
593,342.7399005046484,570.1999999999998,-227.46009949535141
594,357.30290606318164,570.0999999999998,-212.79709393681816
595,375.02384688606236,572.0999999999999,-197.07615311393755
596,378.1903706672019,561.9999999999999,-183.809629332798
597,408.1882189030467,583.7000000000002,-175.51178109695348
598,435.70841581892705,603.4000000000002,-167.69158418107315
599,462.9089001304072,622.7,-159.79109986959287
600,476.1039742967266,626.1999999999998,-150.0960257032732
601,0.0,448.90000000000003,-448.90000000000003
602,0.0,483.20000000000033,-483.20000000000033
603,0.0,518.2,-518.2
604,0.0,539.2,-539.2
605,0.0,564.4999999999997,-564.4999999999997
606,0.0,558.5,-558.5
607,0.0,559.0,-559.0
608,1177.384043185463,730.7999999999996,446.58404318546343
609,1107.5015345763425,745.3999999999999,362.1015345763426
610,1018.1943495249823,739.9999999999998,278.1943495249825
611,892.2692526320009,726.8999999999996,165.36925263200123
612,791.083943415245,733.2999999999995,57.78394341524552
613,690.4092764463285,735.6999999999996,-45.290723553671114
614,560.9651491591684,709.5999999999998,-148.6348508408314
615,531.6498005377772,705.6999999999997,-174.0501994622225
616,478.45189289115734,677.4000000000003,-198.94810710884298
617,519.8900080354573,723.1999999999999,-203.30999196454263
618,556.5774722492599,741.1999999999998,-184.6225277507399
619,615.1740635368059,784.4999999999998,-169.3259364631939
620,647.9473070471174,799.4000000000002,-151.45269295288278
621,714.0635199688145,854.4,-140.3364800311855
622,755.1156271421853,878.4999999999995,-123.38437285781424
623,779.2949154453361,888.1000000000001,-108.80508455466406
624,807.378859789757,902.3000000000002,-94.92114021024315
625,0.0,767.1000000000003,-767.1000000000003
626,0.0,779.3999999999999,-779.3999999999999
627,0.0,766.0000000000001,-766.0000000000001
628,0.0,747.8,-747.8
629,0.1507603150292506,747.6999999999999,-747.5492396849706
630,0.5713709428693675,753.1000000000004,-752.528629057131
631,0.979966923164042,725.8999999999997,-724.9200330768357
632,1697.469292309787,888.0000000000001,809.469292309787
633,1543.479396336261,864.7999999999996,678.6793963362614
634,1388.4492073350716,849.0000000000001,539.4492073350715
635,1168.2769698311051,791.7,376.5769698311051
636,949.9489459333633,738.3999999999996,211.5489459333637
637,806.1308073477603,728.8999999999995,77.23080734776079
638,702.2274103456331,716.5,-14.272589654366925
639,650.8506690928923,717.6999999999999,-66.84933090710763
640,601.6445143999999,736.7999999999996,-135.15548559999968
641,577.6053986760667,724.4999999999997,-146.894601323933
642,612.1226311963479,758.0,-145.87736880365208
643,654.1603496862223,788.0999999999998,-133.93965031377752
644,672.8902256215833,792.9000000000001,-120.00977437841675
645,690.3695085948544,799.4000000000002,-109.03049140514577
646,677.2141379506822,773.4,-96.18586204931773
647,672.7261383368076,760.4000000000001,-87.6738616631925
648,664.6779382600954,745.2999999999998,-80.62206173990444
649,0.0,583.8000000000002,-583.8000000000002
650,0.0,613.9000000000001,-613.9000000000001
651,0.0,615.8000000000002,-615.8000000000002
652,0.0,619.9999999999999,-619.9999999999999
653,0.0,642.1,-642.1
654,0.0,671.1000000000003,-671.1000000000003
655,0.3176996095328338,660.9999999999998,-660.6823003904669
656,1471.4374929765188,829.0,642.4374929765188
657,1362.213418397216,829.9999999999999,532.2134183972161
658,1222.2186041204504,808.7000000000005,413.51860412044994
659,1061.6019959448988,791.4999999999999,270.10199594489893
660,921.5481978372875,774.6999999999999,146.84819783728756
661,790.8054303407189,767.0000000000002,23.805430340718658
662,702.1506798292722,769.7,-67.54932017072781
663,638.8720985130426,774.3000000000001,-135.42790148695747
664,602.617382467756,766.0000000000001,-163.38261753224413
665,620.6289866651596,807.2000000000006,-186.57101333484104
666,665.787086580373,836.2000000000003,-170.41291341962722
667,724.0609799025301,876.2999999999997,-152.23902009746962
668,783.0370732351478,918.1000000000004,-135.0629267648526
669,832.146453691778,949.3000000000004,-117.15354630822242
670,886.0933363268601,987.6,-101.50666367313988
671,946.7080077715409,1033.9999999999995,-87.29199222845864
672,980.281206593231,1049.6999999999998,-69.41879340676883
673,0.0,886.6000000000004,-886.6000000000004
674,0.0,854.9000000000001,-854.9000000000001
675,0.0,836.6,-836.6
676,0.0613104197243414,810.5,-810.4386895802756
677,0.4240587330249131,739.4999999999998,-739.0759412669748
678,0.7090853511672792,694.5,-693.7909146488328
679,1.1800077839281564,676.3000000000003,-675.1199922160721
680,1733.7986465605438,843.9,889.8986465605439
681,1584.9851276704437,844.6999999999999,740.2851276704438
682,1407.2923237874304,816.8999999999999,590.3923237874305
683,1253.8466809980118,782.7999999999997,471.0466809980121
684,1063.580624446455,740.8999999999997,322.6806244464552
685,912.4441313325098,733.6999999999995,178.74413133251028
686,795.860395924595,720.3999999999997,75.46039592459522
687,747.2651372403794,709.1999999999997,38.06513724037973
688,618.7367202046969,641.4999999999999,-22.763279795302992
689,561.3883253922407,611.6,-50.21167460775928
690,536.1432992225173,598.4000000000002,-62.25670077748293
691,514.6806407042608,583.3000000000002,-68.6193592957394
692,483.8642382415245,556.1000000000001,-72.23576175847563
693,433.62075725964615,509.39999999999964,-75.77924274035348
694,400.8361731802799,484.30000000000024,-83.46382681972034
695,354.4921854750927,444.0,-89.5078145249073
696,323.77419024661384,422.59999999999974,-98.8258097533859
697,0.0,244.70000000000007,-244.70000000000007
698,0.0,235.00000000000017,-235.00000000000017
699,0.0,259.6999999999999,-259.6999999999999
700,0.0,271.8999999999999,-271.8999999999999
701,0.0,282.90000000000015,-282.90000000000015
702,0.0,276.8,-276.8
703,0.0,292.1000000000002,-292.1000000000002
704,629.6290591930432,486.30000000000024,143.32905919304295
705,569.2635346084878,470.8000000000002,98.46353460848763
706,489.5042534997498,463.80000000000007,25.70425349974971
707,431.9515859410375,466.00000000000006,-34.04841405896258
708,296.5992600922114,432.9999999999997,-136.4007399077883
709,196.61630268664484,414.1,-217.48369731335518
710,168.31383872830577,420.89999999999986,-252.5861612716941
711,148.4745991804111,438.49999999999983,-290.02540081958875
712,82.0527716527385,420.29999999999984,-338.24722834726134
713,64.77377924796771,412.5000000000001,-347.7262207520324
714,85.66737847322379,408.40000000000003,-322.73262152677626
715,106.63599012487387,404.90000000000003,-298.26400987512613
716,109.67213987650136,386.10000000000014,-276.42786012349876
717,136.7476881032019,398.6000000000001,-261.85231189679814
718,126.24647023834568,371.09999999999997,-244.85352976165427
719,147.1199931495462,383.50000000000017,-236.38000685045398
720,177.93470431975038,407.50000000000006,-229.56529568024968
721,0.0,245.40000000000006,-245.40000000000006
722,0.0,226.20000000000013,-226.20000000000013
723,0.0,215.89999999999995,-215.89999999999995
724,0.0,202.39999999999992,-202.39999999999992
725,0.0,190.89999999999995,-190.89999999999995
726,0.0,205.79999999999993,-205.79999999999993
727,0.0,210.0999999999999,-210.0999999999999
728,369.9836807922199,387.2000000000001,-17.216319207780202
729,354.1671744830877,402.8,-48.632825516912305
730,271.4039645794322,374.2000000000001,-102.79603542056788
731,151.51412203007533,331.29999999999984,-179.7858779699245
732,55.92400517006711,317.4000000000001,-261.475994829933
733,0.0,287.6000000000001,-287.6000000000001
734,0.0,260.8999999999999,-260.8999999999999
735,0.0,276.8,-276.8
736,0.0,297.3000000000001,-297.3000000000001
737,0.0,316.5000000000001,-316.5000000000001
738,0.0,378.0000000000002,-378.0000000000002
739,0.0,432.4999999999997,-432.4999999999997
740,0.7430586201477312,455.0000000000003,-454.25694137985255
741,8.966965257778549,457.80000000000024,-448.8330347422217
742,35.04008600522151,463.80000000000007,-428.75991399477857
743,101.2257597458736,497.1000000000001,-395.87424025412645
744,167.42399377971768,529.3000000000002,-361.87600622028253
