Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve;Dhw demand
[yyyy-MM-dd HH:mm:ss];[hoy];[h];[°C];[°C];[kWh/h];[kWh/h];[kWh/h]
2005-11-05 04:00:00;7396;4;12,6;13,8;132,7;0,0;26,4
2005-11-05 05:00:00;7397;5;12,5;13,8;136,9;0,0;66,2
2005-11-05 06:00:00;7398;6;13,2;13,8;111,3;0,0;178,9
2005-11-05 07:00:00;7399;7;13,5;13,8;256,0;0,0;191,5
2005-11-05 08:00:00;7400;8;13,4;13,8;259,0;0,0;192,3
2005-11-05 09:00:00;7401;9;13,6;13,8;252,3;0,0;201,6
2005-11-05 10:00:00;7402;10;13,4;13,8;258,9;0,0;192,3
2005-11-05 11:00:00;7403;11;13,9;13,8;237,5;0,0;186,5
2005-11-05 12:00:00;7404;12;15,2;13,8;190,5;0,0;172,6
2005-11-05 13:00:00;7405;13;15,7;13,8;167,6;0,0;151,7
2005-11-05 14:00:00;7406;14;15,9;13,8;161,7;0,0;138,3
2005-11-05 15:00:00;7407;15;15,3;13,8;185,6;0,0;129,1
2005-11-05 16:00:00;7408;16;14,6;13,8;211,7;0,0;134,1
2005-11-05 17:00:00;7409;17;14,1;13,8;231,1;0,0;166,4
2005-11-05 18:00:00;7410;18;13,8;13,8;242,7;0,0;185,6
2005-11-05 19:00:00;7411;19;13,5;13,8;254,7;0,0;229,6
2005-11-05 20:00:00;7412;20;13,5;13,8;252,7;0,0;235,9
2005-11-05 21:00:00;7413;21;13,6;13,8;249,6;0,0;220,0
2005-11-05 22:00:00;7414;22;13,8;13,8;241,6;0,0;132,4
2005-11-05 23:00:00;7415;23;14,3;13,8;223,6;0,0;83,0
2005-11-06 00:00:00;7416;0;14,8;13,3;50,0;0,0;57,4
2005-11-06 01:00:00;7417;1;14,2;13,3;73,3;0,0;31,0
2005-11-06 02:00:00;7418;2;13,5;13,3;100,1;0,0;12,2
2005-11-06 03:00:00;7419;3;13,6;13,3;95,4;0,0;8,8
2005-11-06 04:00:00;7420;4;13,3;13,3;106,8;0,0;26,4
2005-11-06 05:00:00;7421;5;12,7;13,3;131,1;0,0;66,2
2005-11-06 06:00:00;7422;6;13,5;13,3;101,0;0,0;178,9
2005-11-06 07:00:00;7423;7;13,7;13,3;246,1;0,0;191,5
2005-11-06 08:00:00;7424;8;14,0;13,3;237,1;0,0;192,3
2005-11-06 09:00:00;7425;9;14,1;13,3;232,3;0,0;201,6
2005-11-06 10:00:00;7426;10;14,2;13,3;229,0;0,0;192,3
2005-11-06 11:00:00;7427;11;13,8;13,3;244,3;0,0;186,5
2005-11-06 12:00:00;7428;12;14,8;13,3;205,7;0,0;172,6
2005-11-06 13:00:00;7429;13;14,8;13,3;204,1;0,0;151,7
2005-11-06 14:00:00;7430;14;15,0;13,3;197,3;0,0;138,3
2005-11-06 15:00:00;7431;15;14,4;13,3;218,2;0,0;129,1
2005-11-06 16:00:00;7432;16;13,6;13,3;251,5;0,0;134,1
2005-11-06 17:00:00;7433;17;13,3;13,3;263,6;0,0;166,4
2005-11-06 18:00:00;7434;18;12,9;13,3;278,8;0,0;185,6
2005-11-06 19:00:00;7435;19;12,0;13,3;312,6;0,0;229,6
2005-11-06 20:00:00;7436;20;10,9;13,3;355,6;0,0;235,9
2005-11-06 21:00:00;7437;21;10,7;13,3;364,3;0,0;220,0
2005-11-06 22:00:00;7438;22;10,8;13,3;359,1;0,0;132,4
2005-11-06 23:00:00;7439;23;10,1;13,3;386,9;0,0;83,0
2005-11-07 00:00:00;7440;0;9,5;6,9;255,2;0,0;57,4
2005-11-07 01:00:00;7441;1;9,0;6,9;273,4;0,0;31,0
2005-11-07 02:00:00;7442;2;8,6;6,9;290,6;0,0;12,2
2005-11-07 03:00:00;7443;3;7,7;6,9;323,2;0,0;8,8
2005-11-07 04:00:00;7444;4;7,1;6,9;348,5;0,0;26,4
2005-11-07 05:00:00;7445;5;6,0;6,9;390,6;0,0;66,2
2005-11-07 06:00:00;7446;6;5,4;6,9;414,5;0,0;178,9
2005-11-07 07:00:00;7447;7;5,9;6,9;550,6;0,0;191,5
2005-11-07 08:00:00;7448;8;5,7;6,9;559,0;0,0;192,3
2005-11-07 09:00:00;7449;9;6,3;6,9;533,6;0,0;201,6
2005-11-07 10:00:00;7450;10;7,5;6,9;486,7;0,0;192,3
2005-11-07 11:00:00;7451;11;8,5;6,9;447,8;0,0;186,5
2005-11-07 12:00:00;7452;12;9,1;6,9;427,2;0,0;172,6
2005-11-07 13:00:00;7453;13;10,0;6,9;391,9;0,0;151,7
2005-11-07 14:00:00;7454;14;10,0;6,9;390,3;0,0;138,3
2005-11-07 15:00:00;7455;15;9,4;6,9;414,0;0,0;129,1
2005-11-07 16:00:00;7456;16;8,3;6,9;455,5;0,0;134,1
2005-11-07 17:00:00;7457;17;6,7;6,9;516,9;0,0;166,4
2005-11-07 18:00:00;7458;18;6,3;6,9;533,5;0,0;185,6
2005-11-07 19:00:00;7459;19;5,7;6,9;555,2;0,0;229,6
2005-11-07 20:00:00;7460;20;5,0;6,9;584,1;0,0;235,9
2005-11-07 21:00:00;7461;21;3,6;6,9;637,8;0,0;220,0
2005-11-07 22:00:00;7462;22;2,9;6,9;665,6;0,0;132,4
2005-11-07 23:00:00;7463;23;2,4;6,9;683,3;0,0;83,0
2005-11-08 00:00:00;7464;0;1,6;1,9;561,8;0,0;57,4
2005-11-08 01:00:00;7465;1;1,3;1,9;574,3;0,0;31,0
2005-11-08 02:00:00;7466;2;0,9;1,9;586,4;0,0;12,2
2005-11-08 03:00:00;7467;3;0,8;1,9;591,7;0,0;8,8
2005-11-08 04:00:00;7468;4;0,5;1,9;604,4;0,0;26,4
2005-11-08 05:00:00;7469;5;0,5;1,9;604,4;0,0;66,2
2005-11-08 06:00:00;7470;6;0,5;1,9;602,8;0,0;178,9
2005-11-08 07:00:00;7471;7;0,9;1,9;745,1;0,0;191,5
2005-11-08 08:00:00;7472;8;1,0;1,9;740,5;0,0;192,3
2005-11-08 09:00:00;7473;9;1,1;1,9;736,9;0,0;201,6
2005-11-08 10:00:00;7474;10;1,4;1,9;723,6;0,0;192,3
2005-11-08 11:00:00;7475;11;1,6;1,9;716,5;0,0;186,5
2005-11-08 12:00:00;7476;12;2,7;1,9;674,7;0,0;172,6
2005-11-08 13:00:00;7477;13;2,8;1,9;670,4;0,0;151,7
2005-11-08 14:00:00;7478;14;3,1;1,9;659,0;0,0;138,3
2005-11-08 15:00:00;7479;15;3,1;1,9;656,6;0,0;129,1
2005-11-08 16:00:00;7480;16;3,1;1,9;658,6;0,0;134,1
2005-11-08 17:00:00;7481;17;2,7;1,9;671,9;0,0;166,4
2005-11-08 18:00:00;7482;18;2,7;1,9;671,6;0,0;185,6
2005-11-08 19:00:00;7483;19;2,5;1,9;681,7;0,0;229,6
2005-11-08 20:00:00;7484;20;2,7;1,9;673,8;0,0;235,9
2005-11-08 21:00:00;7485;21;2,8;1,9;670,8;0,0;220,0
2005-11-08 22:00:00;7486;22;2,4;1,9;683,7;0,0;132,4
2005-11-08 23:00:00;7487;23;2,1;1,9;697,1;0,0;83,0
2005-11-09 00:00:00;7488;0;2,1;3,2;541,7;0,0;57,4
2005-11-09 01:00:00;7489;1;1,9;3,2;548,8;0,0;31,0
2005-11-09 02:00:00;7490;2;2,0;3,2;545,3;0,0;12,2
2005-11-09 03:00:00;7491;3;1,4;3,2;570,0;0,0;8,8
2005-11-09 04:00:00;7492;4;1,6;3,2;561,1;0,0;26,4
2005-11-09 05:00:00;7493;5;2,1;3,2;543,1;0,0;66,2
2005-11-09 06:00:00;7494;6;2,3;3,2;535,6;0,0;178,9
2005-11-09 07:00:00;7495;7;1,6;3,2;715,9;0,0;191,5
2005-11-09 08:00:00;7496;8;1,5;3,2;720,0;0,0;192,3
2005-11-09 09:00:00;7497;9;3,1;3,2;659,8;0,0;201,6
2005-11-09 10:00:00;7498;10;3,6;3,2;638,8;0,0;192,3
2005-11-09 11:00:00;7499;11;5,3;3,2;571,3;0,0;186,5
2005-11-09 12:00:00;7500;12;6,1;3,2;540,6;0,0;172,6
2005-11-09 13:00:00;7501;13;6,3;3,2;533,6;0,0;151,7
2005-11-09 14:00:00;7502;14;6,4;3,2;529,5;0,0;138,3
2005-11-09 15:00:00;7503;15;6,0;3,2;546,1;0,0;129,1
2005-11-09 16:00:00;7504;16;5,3;3,2;572,1;0,0;134,1
2005-11-09 17:00:00;7505;17;4,6;3,2;600,6;0,0;166,4
2005-11-09 18:00:00;7506;18;3,8;3,2;632,0;0,0;185,6
2005-11-09 19:00:00;7507;19;3,1;3,2;659,0;0,0;229,6
2005-11-09 20:00:00;7508;20;2,1;3,2;697,6;0,0;235,9
2005-11-09 21:00:00;7509;21;1,6;3,2;715,3;0,0;220,0
2005-11-09 22:00:00;7510;22;1,6;3,2;717,9;0,0;132,4
2005-11-09 23:00:00;7511;23;0,9;3,2;742,5;0,0;83,0
2005-11-10 00:00:00;7512;0;0,3;2,1;609,8;0,0;57,4
2005-11-10 01:00:00;7513;1;0,9;2,1;586,3;0,0;31,0
2005-11-10 02:00:00;7514;2;1,0;2,1;584,8;0,0;12,2
2005-11-10 03:00:00;7515;3;1,1;2,1;580,3;0,0;8,8
2005-11-10 04:00:00;7516;4;0,9;2,1;589,8;0,0;26,4
2005-11-10 05:00:00;7517;5;1,1;2,1;580,2;0,0;66,2
2005-11-10 06:00:00;7518;6;1,0;2,1;583,0;0,0;178,9
2005-11-10 07:00:00;7519;7;1,3;2,1;727,3;0,0;191,5
2005-11-10 08:00:00;7520;8;1,5;2,1;718,3;0,0;192,3
2005-11-10 09:00:00;7521;9;2,1;2,1;697,7;0,0;201,6
2005-11-10 10:00:00;7522;10;2,5;2,1;681,9;0,0;192,3
2005-11-10 11:00:00;7523;11;2,8;2,1;668,7;0,0;186,5
2005-11-10 12:00:00;7524;12;2,9;2,1;666,3;0,0;172,6
2005-11-10 13:00:00;7525;13;3,3;2,1;649,1;0,0;151,7
2005-11-10 14:00:00;7526;14;4,1;2,1;617,6;0,0;138,3
2005-11-10 15:00:00;7527;15;3,6;2,1;640,3;0,0;129,1
2005-11-10 16:00:00;7528;16;2,7;2,1;672,0;0,0;134,1
2005-11-10 17:00:00;7529;17;2,7;2,1;673,6;0,0;166,4
2005-11-10 18:00:00;7530;18;2,7;2,1;672,0;0,0;185,6
2005-11-10 19:00:00;7531;19;2,7;2,1;672,0;0,0;229,6
2005-11-10 20:00:00;7532;20;2,4;2,1;686,5;0,0;235,9
2005-11-10 21:00:00;7533;21;1,9;2,1;705,2;0,0;220,0
2005-11-10 22:00:00;7534;22;2,5;2,1;681,2;0,0;132,4
2005-11-10 23:00:00;7535;23;2,2;2,1;693,2;0,0;83,0
2005-11-11 00:00:00;7536;0;2,8;1,1;516,3;0,0;57,4
2005-11-11 01:00:00;7537;1;1,8;1,1;552,8;0,0;31,0
2005-11-11 02:00:00;7538;2;1,3;1,1;572,3;0,0;12,2
2005-11-11 03:00:00;7539;3;1,6;1,1;562,5;0,0;8,8
2005-11-11 04:00:00;7540;4;1,5;1,1;566,4;0,0;26,4
2005-11-11 05:00:00;7541;5;1,5;1,1;566,4;0,0;66,2
2005-11-11 06:00:00;7542;6;1,6;1,1;559,7;0,0;178,9
2005-11-11 07:00:00;7543;7;1,1;1,1;734,1;0,0;191,5
2005-11-11 08:00:00;7544;8;0,9;1,1;744,4;0,0;192,3
2005-11-11 09:00:00;7545;9;1,3;1,1;728,3;0,0;201,6
2005-11-11 10:00:00;7546;10;1,2;1,1;731,0;0,0;192,3
2005-11-11 11:00:00;7547;11;1,4;1,1;723,9;0,0;186,5
2005-11-11 12:00:00;7548;12;2,0;1,1;701,9;0,0;172,6
2005-11-11 13:00:00;7549;13;2,8;1,1;669,1;0,0;151,7
2005-11-11 14:00:00;7550;14;2,7;1,1;671,8;0,0;138,3
2005-11-11 15:00:00;7551;15;2,2;1,1;694,0;0,0;129,1
2005-11-11 16:00:00;7552;16;2,1;1,1;695,8;0,0;134,1
2005-11-11 17:00:00;7553;17;0,5;1,1;757,9;0,0;166,4
2005-11-11 18:00:00;7554;18;-0,2;1,1;787,8;0,0;185,6
2005-11-11 19:00:00;7555;19;0,4;1,1;764,4;0,0;229,6
2005-11-11 20:00:00;7556;20;0,1;1,1;775,3;0,0;235,9
2005-11-11 21:00:00;7557;21;-0,5;1,1;798,3;0,0;220,0
2005-11-11 22:00:00;7558;22;-1,1;1,1;820,6;0,0;132,4
2005-11-11 23:00:00;7559;23;-1,8;1,1;848,1;0,0;83,0
2005-11-12 00:00:00;7560;0;-1,9;-3,4;695,1;0,0;57,4
2005-11-12 01:00:00;7561;1;-1,8;-3,4;692,6;0,0;31,0
2005-11-12 02:00:00;7562;2;-2,2;-3,4;707,1;0,0;12,2
2005-11-12 03:00:00;7563;3;-2,0;-3,4;701,1;0,0;8,8
2005-11-12 04:00:00;7564;4;-2,5;-3,4;721,0;0,0;26,4
2005-11-12 05:00:00;7565;5;-2,8;-3,4;733,2;0,0;66,2
2005-11-12 06:00:00;7566;6;-3,1;-3,4;744,6;0,0;178,9
2005-11-12 07:00:00;7567;7;-3,5;-3,4;915,8;0,0;191,5
2005-11-12 08:00:00;7568;8;-3,5;-3,4;913,8;0,0;192,3
2005-11-12 09:00:00;7569;9;-4,0;-3,4;932,0;0,0;201,6
2005-11-12 10:00:00;7570;10;-4,5;-3,4;951,2;0,0;192,3
2005-11-12 11:00:00;7571;11;-4,1;-3,4;937,5;0,0;186,5
2005-11-12 12:00:00;7572;12;-4,4;-3,4;947,4;0,0;172,6
2005-11-12 13:00:00;7573;13;-4,5;-3,4;951,8;0,0;151,7
2005-11-12 14:00:00;7574;14;-3,6;-3,4;916,0;0,0;138,3
2005-11-12 15:00:00;7575;15;-3,0;-3,4;895,7;0,0;129,1
2005-11-12 16:00:00;7576;16;-4,0;-3,4;931,6;0,0;134,1
2005-11-12 17:00:00;7577;17;-4,1;-3,4;935,3;0,0;166,4
2005-11-12 18:00:00;7578;18;-3,4;-3,4;908,4;0,0;185,6
2005-11-12 19:00:00;7579;19;-3,2;-3,4;900,9;0,0;229,6
2005-11-12 20:00:00;7580;20;-3,6;-3,4;919,5;0,0;235,9
2005-11-12 21:00:00;7581;21;-3,6;-3,4;916,9;0,0;220,0
2005-11-12 22:00:00;7582;22;-3,5;-3,4;915,2;0,0;132,4
2005-11-12 23:00:00;7583;23;-4,4;-3,4;947,2;0,0;83,0
2005-11-13 00:00:00;7584;0;-4,3;-0,9;789,6;0,0;57,4
2005-11-13 01:00:00;7585;1;-4,7;-0,9;805,4;0,0;31,0
2005-11-13 02:00:00;7586;2;-4,8;-0,9;810,7;0,0;12,2
2005-11-13 03:00:00;7587;3;-4,8;-0,9;809,5;0,0;8,8
2005-11-13 04:00:00;7588;4;-4,3;-0,9;790,9;0,0;26,4
2005-11-13 05:00:00;7589;5;-3,7;-0,9;767,7;0,0;66,2
2005-11-13 06:00:00;7590;6;-3,1;-0,9;744,4;0,0;178,9
2005-11-13 07:00:00;7591;7;-2,7;-0,9;882,0;0,0;191,5
2005-11-13 08:00:00;7592;8;-2,5;-0,9;876,9;0,0;192,3
2005-11-13 09:00:00;7593;9;-2,9;-0,9;890,7;0,0;201,6
2005-11-13 10:00:00;7594;10;-1,8;-0,9;847,6;0,0;192,3
2005-11-13 11:00:00;7595;11;-0,9;-0,9;814,9;0,0;186,5
2005-11-13 12:00:00;7596;12;-0,3;-0,9;790,2;0,0;172,6
2005-11-13 13:00:00;7597;13;0,9;-0,9;744,9;0,0;151,7
2005-11-13 14:00:00;7598;14;1,5;-0,9;719,0;0,0;138,3
2005-11-13 15:00:00;7599;15;1,5;-0,9;719,7;0,0;129,1
2005-11-13 16:00:00;7600;16;2,0;-0,9;699,1;0,0;134,1
2005-11-13 17:00:00;7601;17;2,2;-0,9;692,0;0,0;166,4
2005-11-13 18:00:00;7602;18;1,9;-0,9;703,7;0,0;185,6
2005-11-13 19:00:00;7603;19;1,2;-0,9;731,9;0,0;229,6
2005-11-13 20:00:00;7604;20;1,3;-0,9;728,7;0,0;235,9
2005-11-13 21:00:00;7605;21;1,9;-0,9;703,4;0,0;220,0
2005-11-13 22:00:00;7606;22;2,1;-0,9;695,4;0,0;132,4
2005-11-13 23:00:00;7607;23;1,9;-0,9;706,3;0,0;83,0
2005-11-14 00:00:00;7608;0;2,2;3,3;536,9;0,0;57,4
2005-11-14 01:00:00;7609;1;2,3;3,3;535,2;0,0;31,0
2005-11-14 02:00:00;7610;2;2,2;3,3;536,6;0,0;12,2
2005-11-14 03:00:00;7611;3;1,5;3,3;564,8;0,0;8,8
2005-11-14 04:00:00;7612;4;0,8;3,3;593,0;0,0;26,4
2005-11-14 05:00:00;7613;5;0,4;3,3;607,7;0,0;66,2
2005-11-14 06:00:00;7614;6;0,5;3,3;604,7;0,0;178,9
2005-11-14 07:00:00;7615;7;0,5;3,3;759,2;0,0;191,5
2005-11-14 08:00:00;7616;8;1,2;3,3;730,4;0,0;192,3
2005-11-14 09:00:00;7617;9;1,6;3,3;714,4;0,0;201,6
2005-11-14 10:00:00;7618;10;3,1;3,3;657,2;0,0;192,3
2005-11-14 11:00:00;7619;11;4,0;3,3;624,3;0,0;186,5
2005-11-14 12:00:00;7620;12;4,5;3,3;602,1;0,0;172,6
2005-11-14 13:00:00;7621;13;5,4;3,3;568,1;0,0;151,7
2005-11-14 14:00:00;7622;14;6,2;3,3;538,1;0,0;138,3
2005-11-14 15:00:00;7623;15;6,2;3,3;537,5;0,0;129,1
2005-11-14 16:00:00;7624;16;5,3;3,3;572,5;0,0;134,1
2005-11-14 17:00:00;7625;17;4,9;3,3;589,7;0,0;166,4
2005-11-14 18:00:00;7626;18;4,7;3,3;595,9;0,0;185,6
2005-11-14 19:00:00;7627;19;4,4;3,3;605,7;0,0;229,6
2005-11-14 20:00:00;7628;20;4,6;3,3;598,2;0,0;235,9
2005-11-14 21:00:00;7629;21;4,7;3,3;595,7;0,0;220,0
2005-11-14 22:00:00;7630;22;4,5;3,3;604,6;0,0;132,4
2005-11-14 23:00:00;7631;23;4,6;3,3;600,9;0,0;83,0
2005-11-15 00:00:00;7632;0;4,4;6,8;454,3;0,0;57,4
2005-11-15 01:00:00;7633;1;4,1;6,8;465,5;0,0;31,0
2005-11-15 02:00:00;7634;2;4,1;6,8;465,0;0,0;12,2
2005-11-15 03:00:00;7635;3;4,0;6,8;469,6;0,0;8,8
2005-11-15 04:00:00;7636;4;4,3;6,8;455,7;0,0;26,4
2005-11-15 05:00:00;7637;5;4,7;6,8;442,6;0,0;66,2
2005-11-15 06:00:00;7638;6;4,1;6,8;462,8;0,0;178,9
2005-11-15 07:00:00;7639;7;4,7;6,8;596,2;0,0;191,5
2005-11-15 08:00:00;7640;8;5,8;6,8;552,1;0,0;192,3
2005-11-15 09:00:00;7641;9;6,3;6,8;535,0;0,0;201,6
2005-11-15 10:00:00;7642;10;7,4;6,8;492,4;0,0;192,3
2005-11-15 11:00:00;7643;11;7,3;6,8;495,7;0,0;186,5
2005-11-15 12:00:00;7644;12;8,2;6,8;460,1;0,0;172,6
2005-11-15 13:00:00;7645;13;9,1;6,8;425,5;0,0;151,7
2005-11-15 14:00:00;7646;14;9,2;6,8;420,7;0,0;138,3
2005-11-15 15:00:00;7647;15;9,5;6,8;409,9;0,0;129,1
2005-11-15 16:00:00;7648;16;9,6;6,8;407,5;0,0;134,1
2005-11-15 17:00:00;7649;17;9,0;6,8;429,8;0,0;166,4
2005-11-15 18:00:00;7650;18;7,7;6,8;478,1;0,0;185,6
2005-11-15 19:00:00;7651;19;7,6;6,8;484,2;0,0;229,6
2005-11-15 20:00:00;7652;20;7,9;6,8;473,2;0,0;235,9
2005-11-15 21:00:00;7653;21;7,5;6,8;486,6;0,0;220,0
2005-11-15 22:00:00;7654;22;7,8;6,8;476,9;0,0;132,4
2005-11-15 23:00:00;7655;23;8,0;6,8;467,2;0,0;83,0
2005-11-16 00:00:00;7656;0;8,0;9,9;314,1;0,0;57,4
2005-11-16 01:00:00;7657;1;8,5;9,9;293,4;0,0;31,0
2005-11-16 02:00:00;7658;2;8,1;9,9;309,9;0,0;12,2
2005-11-16 03:00:00;7659;3;8,2;9,9;303,3;0,0;8,8
2005-11-16 04:00:00;7660;4;8,1;9,9;310,2;0,0;26,4
2005-11-16 05:00:00;7661;5;8,6;9,9;291,5;0,0;66,2
2005-11-16 06:00:00;7662;6;8,1;9,9;309,3;0,0;178,9
2005-11-16 07:00:00;7663;7;8,2;9,9;459,4;0,0;191,5
2005-11-16 08:00:00;7664;8;8,6;9,9;442,9;0,0;192,3
2005-11-16 09:00:00;7665;9;8,9;9,9;433,2;0,0;201,6
2005-11-16 10:00:00;7666;10;10,0;9,9;389,4;0,0;192,3
2005-11-16 11:00:00;7667;11;10,8;9,9;360,8;0,0;186,5
2005-11-16 12:00:00;7668;12;11,6;9,9;329,3;0,0;172,6
2005-11-16 13:00:00;7669;13;11,9;9,9;316,0;0,0;151,7
2005-11-16 14:00:00;7670;14;12,7;9,9;286,5;0,0;138,3
2005-11-16 15:00:00;7671;15;12,3;9,9;302,8;0,0;129,1
2005-11-16 16:00:00;7672;16;11,8;9,9;318,7;0,0;134,1
2005-11-16 17:00:00;7673;17;10,7;9,9;362,1;0,0;166,4
2005-11-16 18:00:00;7674;18;10,7;9,9;363,4;0,0;185,6
2005-11-16 19:00:00;7675;19;10,4;9,9;373,4;0,0;229,6
2005-11-16 20:00:00;7676;20;10,8;9,9;357,6;0,0;235,9
2005-11-16 21:00:00;7677;21;10,5;9,9;370,6;0,0;220,0
2005-11-16 22:00:00;7678;22;10,6;9,9;366,1;0,0;132,4
2005-11-16 23:00:00;7679;23;10,3;9,9;378,2;0,0;83,0
2005-11-17 00:00:00;7680;0;10,4;8,9;220,2;0,0;57,4
2005-11-17 01:00:00;7681;1;10,1;8,9;232,6;0,0;31,0
2005-11-17 02:00:00;7682;2;10,7;8,9;206,9;0,0;12,2
2005-11-17 03:00:00;7683;3;10,7;8,9;209,3;0,0;8,8
2005-11-17 04:00:00;7684;4;10,5;8,9;214,8;0,0;26,4
2005-11-17 05:00:00;7685;5;10,3;8,9;225,2;0,0;66,2
2005-11-17 06:00:00;7686;6;10,6;8,9;211,9;0,0;178,9
2005-11-17 07:00:00;7687;7;9,4;8,9;415,1;0,0;191,5
2005-11-17 08:00:00;7688;8;9,4;8,9;415,0;0,0;192,3
2005-11-17 09:00:00;7689;9;9,3;8,9;418,2;0,0;201,6
2005-11-17 10:00:00;7690;10;9,2;8,9;422,3;0,0;192,3
2005-11-17 11:00:00;7691;11;9,2;8,9;420,5;0,0;186,5
2005-11-17 12:00:00;7692;12;9,5;8,9;409,9;0,0;172,6
2005-11-17 13:00:00;7693;13;9,5;8,9;408,6;0,0;151,7
2005-11-17 14:00:00;7694;14;9,5;8,9;410,5;0,0;138,3
2005-11-17 15:00:00;7695;15;8,9;8,9;433,4;0,0;129,1
2005-11-17 16:00:00;7696;16;8,5;8,9;446,8;0,0;134,1
2005-11-17 17:00:00;7697;17;7,6;8,9;482,5;0,0;166,4
2005-11-17 18:00:00;7698;18;7,6;8,9;483,7;0,0;185,6
2005-11-17 19:00:00;7699;19;6,3;8,9;534,5;0,0;229,6
2005-11-17 20:00:00;7700;20;6,8;8,9;514,8;0,0;235,9
2005-11-17 21:00:00;7701;21;6,6;8,9;522,3;0,0;220,0
2005-11-17 22:00:00;7702;22;6,6;8,9;522,0;0,0;132,4
2005-11-17 23:00:00;7703;23;7,0;8,9;506,0;0,0;83,0
2005-11-18 00:00:00;7704;0;6,8;6,5;361,1;0,0;57,4
2005-11-18 01:00:00;7705;1;6,6;6,5;366,5;0,0;31,0
2005-11-18 02:00:00;7706;2;6,6;6,5;365,7;0,0;12,2
2005-11-18 03:00:00;7707;3;5,7;6,5;402,2;0,0;8,8
2005-11-18 04:00:00;7708;4;6,0;6,5;391,0;0,0;26,4
2005-11-18 05:00:00;7709;5;6,0;6,5;389,0;0,0;66,2
2005-11-18 06:00:00;7710;6;5,9;6,5;394,0;0,0;178,9
2005-11-18 07:00:00;7711;7;5,8;6,5;553,2;0,0;191,5
2005-11-18 08:00:00;7712;8;5,9;6,5;548,6;0,0;192,3
2005-11-18 09:00:00;7713;9;6,0;6,5;544,1;0,0;201,6
2005-11-18 10:00:00;7714;10;6,6;6,5;520,6;0,0;192,3
2005-11-18 11:00:00;7715;11;7,8;6,5;476,1;0,0;186,5
2005-11-18 12:00:00;7716;12;8,8;6,5;437,4;0,0;172,6
2005-11-18 13:00:00;7717;13;9,1;6,5;424,0;0,0;151,7
2005-11-18 14:00:00;7718;14;8,5;6,5;450,5;0,0;138,3
2005-11-18 15:00:00;7719;15;8,5;6,5;448,8;0,0;129,1
2005-11-18 16:00:00;7720;16;7,6;6,5;484,2;0,0;134,1
2005-11-18 17:00:00;7721;17;7,1;6,5;503,5;0,0;166,4
2005-11-18 18:00:00;7722;18;6,7;6,5;517,2;0,0;185,6
2005-11-18 19:00:00;7723;19;5,6;6,5;561,4;0,0;229,6
2005-11-18 20:00:00;7724;20;5,0;6,5;583,4;0,0;235,9
2005-11-18 21:00:00;7725;21;4,7;6,5;595,7;0,0;220,0
2005-11-18 22:00:00;7726;22;4,6;6,5;598,5;0,0;132,4
2005-11-18 23:00:00;7727;23;4,0;6,5;623,6;0,0;83,0
2005-11-19 00:00:00;7728;0;3,4;1,0;492,9;0,0;57,4
2005-11-19 01:00:00;7729;1;3,0;1,0;507,6;0,0;31,0
2005-11-19 02:00:00;7730;2;2,2;1,0;537,8;0,0;12,2
2005-11-19 03:00:00;7731;3;1,8;1,0;554,1;0,0;8,8
2005-11-19 04:00:00;7732;4;1,2;1,0;578,0;0,0;26,4
2005-11-19 05:00:00;7733;5;0,4;1,0;605,7;0,0;66,2
2005-11-19 06:00:00;7734;6;-0,1;1,0;627,2;0,0;178,9
2005-11-19 07:00:00;7735;7;-0,2;1,0;784,2;0,0;191,5
2005-11-19 08:00:00;7736;8;-0,1;1,0;781,3;0,0;192,3
2005-11-19 09:00:00;7737;9;1,2;1,0;730,9;0,0;201,6
2005-11-19 10:00:00;7738;10;1,6;1,0;714,6;0,0;192,3
2005-11-19 11:00:00;7739;11;2,7;1,0;674,4;0,0;186,5
2005-11-19 12:00:00;7740;12;3,5;1,0;641,3;0,0;172,6
2005-11-19 13:00:00;7741;13;3,7;1,0;633,7;0,0;151,7
2005-11-19 14:00:00;7742;14;3,2;1,0;653,4;0,0;138,3
2005-11-19 15:00:00;7743;15;2,7;1,0;673,8;0,0;129,1
2005-11-19 16:00:00;7744;16;1,7;1,0;712,6;0,0;134,1
2005-11-19 17:00:00;7745;17;0,4;1,0;760,8;0,0;166,4
2005-11-19 18:00:00;7746;18;0,4;1,0;761,5;0,0;185,6
2005-11-19 19:00:00;7747;19;-0,4;1,0;794,5;0,0;229,6
2005-11-19 20:00:00;7748;20;-0,9;1,0;813,3;0,0;235,9
2005-11-19 21:00:00;7749;21;-1,7;1,0;843,1;0,0;220,0
2005-11-19 22:00:00;7750;22;-2,6;1,0;878,9;0,0;132,4
2005-11-19 23:00:00;7751;23;-3,0;1,0;895,0;0,0;83,0
2005-11-20 00:00:00;7752;0;-3,3;-0,1;751,7;0,0;57,4
2005-11-20 01:00:00;7753;1;-2,8;-0,1;730,6;0,0;31,0
2005-11-20 02:00:00;7754;2;-3,0;-0,1;740,2;0,0;12,2
2005-11-20 03:00:00;7755;3;-2,8;-0,1;730,2;0,0;8,8
2005-11-20 04:00:00;7756;4;-2,5;-0,1;718,2;0,0;26,4
2005-11-20 05:00:00;7757;5;-2,7;-0,1;729,6;0,0;66,2
