HOY,HeatingDemand,HeatingEnergy,CoolingDemand,CoolingEnergy,IndoorAir,OutsideTemp,SolarGains,COP,HeatingDemand_kWh_h,CoolingDemand_kWh_h,HeatingDemand_Wh_m2h,CoolingDemand_Wh_m2h,Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K]
6567,0.0,0.0,0.0,0.0,20.736782475383123,15.3,1103.1327999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6568,0.0,0.0,0.0,0.0,20.852205045553415,15.1,482.62059999999997,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6569,0.0,0.0,0.0,0.0,20.877462797252907,14.5,300.85439999999994,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6570,0.0,0.0,0.0,0.0,20.842996617936954,13.8,100.28479999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6571,0.0,0.0,0.0,0.0,20.771362530458262,13.2,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6572,0.0,0.0,0.0,0.0,20.690624016077972,12.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6573,0.0,0.0,0.0,0.0,20.61263530421158,12.6,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6574,0.0,0.0,0.0,0.0,20.530838256558724,12.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6575,0.0,0.0,0.0,0.0,20.45170919492067,12.3,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6576,0.0,0.0,0.0,0.0,20.365571236823783,12.1,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6577,0.0,0.0,0.0,0.0,20.282236757488665,12.0,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6578,0.0,0.0,0.0,0.0,20.19838209760535,11.9,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6579,0.0,0.0,0.0,0.0,20.11402349355841,11.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6580,0.0,0.0,0.0,0.0,20.010104318058616,11.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6581,0.0,0.0,0.0,0.0,19.88422867337993,10.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6582,0.0,0.0,0.0,0.0,19.737196742811914,10.1,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6583,0.0,0.0,0.0,0.0,19.59620494457169,9.6,87.74919999999997,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6584,781.2150988631706,781.2150988631706,0.0,0.0,20.000000000000007,9.5,426.2103999999999,,0.7812150988631706,0.0,3.228161565550292,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6585,578.3252994152593,578.3252994152593,0.0,0.0,20.000000000000004,9.8,733.3325999999998,,0.5783252994152593,0.0,2.389773964525865,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6586,383.1785818374735,383.1785818374735,0.0,0.0,20.0,10.5,576.6375999999999,,0.3831785818374735,0.0,1.5833825695763366,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6587,160.7150585714125,160.7150585714125,0.0,0.0,20.000000000000007,11.6,689.4579999999999,,0.1607150585714125,0.0,0.6641118122785641,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6588,0.0,0.0,0.0,0.0,20.11708657285989,12.7,1344.3977242796427,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6589,0.0,0.0,0.0,0.0,20.390990600525765,13.6,1622.8526735793848,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6590,0.0,0.0,0.0,0.0,20.672260970445734,14.0,1662.8006495917002,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6591,0.0,0.0,0.0,0.0,20.87519259510342,13.9,1228.5767014480102,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6592,0.0,0.0,0.0,0.0,20.980259747161046,13.7,739.6003999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6593,0.0,0.0,0.0,0.0,20.98979025359999,13.4,294.5866,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6594,0.0,0.0,0.0,0.0,20.941824493791103,13.1,94.01699999999998,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6595,0.0,0.0,0.0,0.0,20.857638547029122,12.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6596,0.0,0.0,0.0,0.0,20.75860061159688,12.3,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
