HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
32,2734317.4805949233,2734317.4805949233,0.0,0.0,20.0,-5.890000000000001,0.0,,2734.3174805949234,0.0,36.942298622254455,-0.0,ALL_BUILDINGS
33,2716505.9620550056,2716505.9620550056,0.0,0.0,20.0,-5.21,0.0,,2716.5059620550055,0.0,36.701654131815,-0.0,ALL_BUILDINGS
34,2671345.434834188,2671345.434834188,0.0,0.0,20.0,-4.73,185910.60868235,,2671.345434834188,0.0,36.0915078359405,-0.0,ALL_BUILDINGS
35,2622023.611148309,2622023.611148309,0.0,0.0,20.0,-3.9299999999999997,72334.43935219827,,2622.023611148309,0.0,35.42513988411016,-0.0,ALL_BUILDINGS
36,2464796.4453555983,2464796.4453555983,0.0,0.0,20.0,-2.95,714364.3338315529,,2464.7964453555983,0.0,33.30090487794648,-0.0,ALL_BUILDINGS
37,2367665.835639459,2367665.835639459,0.0,0.0,20.0,-2.45,479521.09205679863,,2367.665835639459,0.0,31.988611036810457,-0.0,ALL_BUILDINGS
38,2230562.670450822,2230562.670450822,0.0,0.0,20.0,-2.2,911920.4299991836,,2230.5626704508218,0.0,30.136263565677403,-0.0,ALL_BUILDINGS
39,2108024.047775539,2108024.047775539,0.0,0.0,20.0,-1.43,729431.2104678726,,2108.024047775539,0.0,28.480691956397738,-0.0,ALL_BUILDINGS
40,2143341.2724481276,2143341.2724481276,0.0,0.0,20.0,-1.92,127779.51013430525,,2143.3412724481277,0.0,28.95784922493853,-0.0,ALL_BUILDINGS
41,2212579.7809157865,2212579.7809157865,0.0,0.0,20.0,-2.89,127625.86815641371,,2212.5797809157866,0.0,29.893303748461975,-0.0,ALL_BUILDINGS
42,2311409.322519612,2311409.322519612,0.0,0.0,20.0,-3.92,0.0,,2311.409322519612,0.0,31.22855119669709,-0.0,ALL_BUILDINGS
43,2371522.6840587645,2371522.6840587645,0.0,0.0,20.000000000000004,-4.1,0.0,,2371.5226840587643,0.0,32.04071941378494,-0.0,ALL_BUILDINGS
44,2419520.835415132,2419520.835415132,0.0,0.0,20.0,-4.18,0.0,,2419.520835415132,0.0,32.689203744264844,-0.0,ALL_BUILDINGS
