HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
29,29224.95345070104,29224.95345070104,0.0,0.0,16.256005714443894,-5.43,0.0,,29.22495345070104,0.0,0.3948469646481505,-0.0,ALL_BUILDINGS
30,105337.03276644545,105337.03276644545,0.0,0.0,16.07740061315453,-5.02,0.0,,105.33703276644545,0.0,1.4231676270429119,-0.0,ALL_BUILDINGS
31,257892.3111276572,257892.3111276572,0.0,0.0,16.024632419090565,-5.51,0.0,,257.8923111276572,0.0,3.4842825815487917,-0.0,ALL_BUILDINGS
32,2522315.0231008814,2522315.0231008814,0.0,0.0,20.0,-5.85,0.0,,2522.3150231008813,0.0,34.078015981713136,-0.0,ALL_BUILDINGS
33,2177237.726177409,2177237.726177409,0.0,0.0,20.0,-5.17,0.0,,2177.2377261774086,0.0,29.415811010572174,-0.0,ALL_BUILDINGS
34,1890529.7346477632,1890529.7346477632,0.0,0.0,20.0,-4.69,119160.28610933515,,1890.5297346477632,0.0,25.542210993148274,-0.0,ALL_BUILDINGS
35,1660913.9184730006,1660913.9184730006,0.0,0.0,20.0,-3.89,42925.43289508113,,1660.9139184730006,0.0,22.439961122853344,-0.0,ALL_BUILDINGS
36,1395239.587173993,1395239.587173993,0.0,0.0,20.0,-2.92,462778.0910558564,,1395.239587173993,0.0,18.850538697414922,-0.0,ALL_BUILDINGS
37,1207308.1358956138,1207308.1358956138,0.0,0.0,20.0,-2.41,306021.8012484549,,1207.3081358956138,0.0,16.311470047592664,-0.0,ALL_BUILDINGS
38,1021594.6943042303,1021594.6943042303,0.0,0.0,20.0,-2.17,593164.7028466545,,1021.5946943042303,0.0,13.80236806286528,-0.0,ALL_BUILDINGS
39,864594.5000170601,864594.5000170601,0.0,0.0,20.0,-1.39,472699.75271980383,,864.5945000170601,0.0,11.681199580320717,-0.0,ALL_BUILDINGS
40,859851.54248584,859851.54248584,0.0,0.0,20.0,-1.89,77745.56963187776,,859.85154248584,0.0,11.61711932822326,-0.0,ALL_BUILDINGS
41,896650.7524721681,896650.7524721681,0.0,0.0,20.0,-2.86,80821.72346508916,,896.650752472168,0.0,12.114299123190667,-0.0,ALL_BUILDINGS
42,954056.4265173124,954056.4265173124,0.0,0.0,20.0,-3.89,0.0,,954.0564265173124,0.0,12.8898848290342,-0.0,ALL_BUILDINGS
43,981651.7370751407,981651.7370751407,0.0,0.0,20.0,-4.07,0.0,,981.6517370751407,0.0,13.262714323208131,-0.0,ALL_BUILDINGS
44,1001089.8493580011,1001089.8493580011,0.0,0.0,20.0,-4.15,0.0,,1001.0898493580012,0.0,13.525335088244569,-0.0,ALL_BUILDINGS
45,1025852.0613884052,1025852.0613884052,0.0,0.0,20.0,-4.46,0.0,,1025.8520613884052,0.0,13.859887691542022,-0.0,ALL_BUILDINGS
46,1038696.8411902534,1038696.8411902534,0.0,0.0,20.0,-4.51,0.0,,1038.6968411902533,0.0,14.03342850914808,-0.0,ALL_BUILDINGS
47,1049912.4187670646,1049912.4187670646,0.0,0.0,20.0,-4.58,0.0,,1049.9124187670645,0.0,14.184957809971435,-0.0,ALL_BUILDINGS
48,1057051.0519370523,1057051.0519370523,0.0,0.0,20.0,-4.59,0.0,,1057.0510519370523,0.0,14.281405102647572,-0.0,ALL_BUILDINGS
49,0.0,0.0,0.0,0.0,17.977032472170542,-4.58,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
50,0.0,0.0,0.0,0.0,17.538061093191487,-4.52,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
51,418.66341452366015,418.66341452366015,0.0,0.0,17.097652510519836,-4.69,0.0,,0.4186634145236601,0.0,0.005656398348512417,-0.0,ALL_BUILDINGS
52,2004.3255515577926,2004.3255515577926,0.0,0.0,16.64784126933691,-5.19,0.0,,2.0043255515577925,0.0,0.02707966195854935,-0.0,ALL_BUILDINGS
53,23705.65432500515,23705.65432500515,0.0,0.0,16.278750679559167,-5.41,0.0,,23.705654325005153,0.0,0.3202778636077539,-0.0,ALL_BUILDINGS
54,95326.86109782424,95326.86109782424,0.0,0.0,16.081686670800845,-5.09,0.0,,95.32686109782424,0.0,1.2879240960094283,-0.0,ALL_BUILDINGS
55,257155.15286622243,257155.15286622243,0.0,0.0,16.022912415627474,-5.84,0.0,,257.1551528662224,0.0,3.474323123358933,-0.0,ALL_BUILDINGS
56,2501158.5715554142,2501158.5715554142,0.0,0.0,20.0,-5.48,0.0,,2501.1585715554143,0.0,33.7921794040931,-0.0,ALL_BUILDINGS
