Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_52210004Hxc,DEBW_52210004Hxc,medium,3,165000,21843.03134554438,27869.58603828219,3680.7314792761417,358.6,4.2,residential
DEBW_52210004I04,DEBW_52210004I04,medium,3,165000,25217.4994408601,31075.70513852909,4152.612948808156,376.1,4.2,residential
DEBW_52210004IZi,DEBW_52210004IZi,medium,3,165000,13415.349318660968,16446.740990635262,2103.1716997011604,139.8,4.2,residential
DEBW_52210004Ihn,DEBW_52210004Ihn,medium,3,165000,34690.506553376494,44251.367753162114,5566.106932207397,527.7,4.2,residential
DEBW_52210004IuQ,DEBW_52210004IuQ,medium,3,165000,21153.2687959656,25128.065315478445,3687.72696087055,311.8,4.2,residential
DEBW_52210004KwN,DEBW_52210004KwN,medium,3,165000,16528.993636992265,20922.6694173581,2658.7016531433087,215.7,4.2,residential
DEBW_52210004L5J,DEBW_52210004L5J,medium,3,165000,31097.93000298348,39554.977419864066,5408.988554003068,561.8,4.2,residential
DEBW_52210004L7q,DEBW_52210004L7q,medium,3,165000,14956.032314873386,21433.865643612702,2145.6561563409086,220.3,4.2,residential
DEBW_52210004Lja,DEBW_52210004Lja,medium,3,165000,29526.04616157239,36810.30736622361,4987.605763655766,472.1,4.2,residential
DEBW_52210004bgQ,DEBW_52210004bgQ,medium,3,165000,25703.925293915618,31605.84424702114,4320.5949560623185,403.9,4.2,residential
DEBW_52210004cUQ,DEBW_52210004cUQ,medium,3,165000,17565.79441416015,24828.374212449864,2589.9627002316183,249.0,4.2,residential
DEBW_52210004caM,DEBW_52210004caM,medium,3,165000,53050.911279945714,47042.962017233825,12226.869782785805,888.6,4.2,residential
DEBW_52210004d3g,DEBW_52210004d3g,medium,3,165000,17499.362937905964,24188.126899125575,2917.8626148784792,340.8,4.2,residential
DEBW_52210004dF4,DEBW_52210004dF4,medium,3,165000,14951.510568070611,13125.48396000159,3021.7805961650183,136.9,4.2,residential
DEBW_52210004dGw,DEBW_52210004dGw,medium,3,165000,21139.729118388987,27525.682927657348,3628.3599661930944,410.5,4.2,residential
DEBW_52210004dNl,DEBW_52210004dNl,medium,3,165000,18226.559503243592,27100.20103110846,2600.4503435859374,304.0,4.2,residential
DEBW_52210004dQ2,DEBW_52210004dQ2,medium,3,165000,12541.208809222286,16923.079218395662,1926.300147422499,191.4,4.2,residential
DEBW_52210004dQC,DEBW_52210004dQC,medium,3,165000,43984.75485122544,57262.75515312166,7702.622759436,863.1,4.2,residential
DEBW_52210004dvl,DEBW_52210004dvl,medium,3,165000,29988.66311550129,38030.04622403718,4801.741504611431,448.1,4.2,residential
DEBW_52210004e9F,DEBW_52210004e9F,medium,3,165000,31607.30883851678,41364.61894481239,5068.962273246125,496.2,4.2,residential
DEBW_52210004eFK,DEBW_52210004eFK,medium,3,165000,46901.94383609414,58239.88669017673,8145.920182789436,805.1,4.2,residential
DEBW_52210004edl,DEBW_52210004edl,medium,3,165000,15133.301312710562,20942.897425954045,2297.2429816464187,237.7,4.2,residential
DEBW_52210004evV,DEBW_52210004evV,medium,3,165000,27142.27420206951,34689.71947934356,4300.490658799688,445.0,4.2,residential
DEBW_52210004ewN,DEBW_52210004ewN__01,medium,3,165000,15874.188330590183,18497.270385740423,2852.411483626358,227.8,4.2,residential
