Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,7.774741692167493,0.0,0.5959115476798684
20.0,7.527801122910799,0.0,0.7283363490459894
20.0,7.363732986453817,0.0,0.7835133073885521
20.0,7.295845503173008,0.0,0.7393717718972619
20.0,7.293938292683184,0.0,0.606946931552691
20.0,7.322507169163736,0.0,0.3972743261414623
20.0,7.34134059704191,0.0,0.12138938825946072
20.0,7.311706316037808,0.0,0.0
20.0,7.246697739128868,0.0,0.0
20.0,7.1854481410452555,0.0,0.0
20.0,7.1659216405979125,0.0,0.0
20.0,7.135572841932784,0.0,0.0
20.0,7.099456083844657,0.0,0.0
20.0,7.068871653951331,0.0,0.0
18.0,2.694231193446887,0.0,0.0
16.0,1.2963067385041116,0.0,0.0
16.0,1.7367841653946299,0.0,0.0
16.0,2.0399508886373465,0.0,0.0
16.0,2.2783477237851995,0.0,0.0
16.0,2.479343926084734,0.0,0.0
16.0,2.6633172891602994,0.0,0.0
18.0,7.136827263520519,0.0,0.0
20.0,8.56736393043055,0.0,0.16612504303032122
20.0,8.113975534037957,0.0,0.38715719659382897
20.0,7.782892043080404,0.0,0.6083898747933812
20.0,7.53025244086415,0.0,0.7411295440786327
20.0,7.318729971517208,0.0,0.7853759316004332
20.0,7.138334416555744,0.0,0.7411295440786327
20.0,6.9950629523846795,0.0,0.6194514911630564
20.0,6.9169502823852795,0.0,0.3982187739850542
20.0,6.923695625758547,0.0,0.12167797495867626
20.0,6.974914048624204,0.0,0.0
20.0,7.006862093763783,0.0,0.0
20.0,7.03263982566519,0.0,0.0
20.0,7.04120014871279,0.0,0.0
20.0,7.047594384028643,0.0,0.0
20.0,7.0760331716508515,0.0,0.0
20.0,7.121928349940637,0.0,0.0
18.0,2.8258212518150927,0.0,0.0
16.0,1.4832123994561537,0.0,0.0
16.0,1.963210536358448,0.0,0.0
16.0,2.2834936658583804,0.0,0.0
16.0,2.5245751746877225,0.0,0.0
16.0,2.7145177582640705,0.0,0.0
16.0,2.875753884541352,0.0,0.0
18.0,7.368272681891031,0.0,0.0
20.0,8.840954111427596,0.0,0.11035399464202564
20.0,8.385377814890923,0.0,0.3972743261414623
20.0,8.026236358421333,0.0,0.606946931552691
20.0,7.717862171871335,0.0,0.7504071167916344
20.0,7.478879688131128,0.0,0.7945486522829246
20.0,7.37288444128168,0.0,0.7504071167916344
20.0,7.368509017403784,0.0,0.6179823154255136
20.0,7.4124623317830585,0.0,0.4083097489927349
20.0,7.458922318927749,0.0,0.1324247818768958
20.0,7.448089205323041,0.0,0.0
20.0,7.410828191091051,0.0,0.0
20.0,7.447373384160342,0.0,0.0
