Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,2.91785436555917,0.0,0.20974488184865195
20.0,2.868135102742995,0.0,0.13594576208906606
20.0,2.8230881271684645,0.0,0.062146628610111165
20.0,2.7831934848473527,0.0,0.0
20.0,2.7445501380579094,0.0,0.0
20.0,2.745685847201635,0.0,0.0
20.0,2.774423859744315,0.0,0.0
20.0,2.802706582733663,0.0,0.0
20.0,2.802044674967126,0.0,0.0
20.0,2.750743790092917,0.0,0.0
18.75330631824557,0.0,0.0,0.0
17.914555354860276,0.0,0.0,0.0
18.07008670002773,0.0,0.0,0.0
17.849818656345974,0.0,0.0,0.0
17.79553934863721,0.0,0.0,0.0
17.676222411686936,0.0,0.0,0.0
17.59502650127946,0.0,0.0,0.0
18.773362445296783,2.7039882214299804,0.0,0.0
20.0,3.5642920148974695,0.0,0.03884164631116172
20.0,3.2569958301569892,0.0,0.13594576208906606
20.0,3.0391216813634268,0.0,0.20974488184865195
20.0,2.8974191257668362,0.0,0.25635486016591985
20.0,2.812348675335266,0.0,0.27577566960213173
20.0,2.793139407400676,0.0,0.26023903302865736
20.0,2.814343315667898,0.0,0.21362904099202054
20.0,2.8472845688754993,0.0,0.13982990751306568
20.0,2.860853516493573,0.0,0.04272580888437255
20.0,2.8337488048881965,0.0,0.0
20.0,2.7820595749593644,0.0,0.0
20.0,2.735810433075417,0.0,0.0
20.0,2.723553283218943,0.0,0.0
20.0,2.7045958634467713,0.0,0.0
20.0,2.6823304708222953,0.0,0.0
20.0,2.6647055660957673,0.0,0.0
18.772778108770968,0.0,0.0,0.0
17.93151724408855,0.0,0.0,0.0
18.06802520174232,0.0,0.0,0.0
17.84821388589932,0.0,0.0,0.0
17.79822437832224,0.0,0.0,0.0
17.6888467646069,0.0,0.0,0.0
17.609346025819363,0.0,0.0,0.0
18.77979582006012,2.687725146577933,0.0,0.0
20.0,3.55024418622472,0.0,0.05847155950939137
20.0,3.273020790991771,0.0,0.13626894926367825
20.0,3.0725063614300514,0.0,0.21413691831158455
20.0,2.9229909228593813,0.0,0.2608577216913186
20.0,2.7982211238876658,0.0,0.27643126336729784
20.0,2.691380412906243,0.0,0.2608577216913186
